,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,Unnamed: 0,english_translation
5518,천,천,thousand,False,靔,True,靔,131,2354.0,靔
5519,천,천,thousand,False,靝,True,靝,131,1335.0,靝
5520,천,천,thousand,False,鞯,True,鞯,131,2397.0,grace
5521,천,천,thousand,False,韀,True,韀,131,1592.0,韀
5522,천,천,thousand,False,韆,True,韆,131,981.0,thousand
5523,천,천,thousand,False,韉,True,韉,131,4138.0,grace
5524,천,천,thousand,False,鰁,True,鰁,131,278.0,鰁
5525,천,천,thousand,False,鳈,True,鳈,131,1733.0,鳈
5526,천,천,thousand,False,㐪,True,㐪,131,3263.0,㐪
5527,천,천,thousand,False,㚈,True,㚈,131,2431.0,㚈
5528,천,천,thousand,False,㟫,True,㟫,131,840.0,㟫
5529,천,천,thousand,False,㣤,True,㣤,131,134.0,㣤
5530,천,천,thousand,False,㯌,True,㯌,131,1639.0,㯌
5531,천,천,thousand,False,㱛,True,㱛,131,3434.0,㱛
5532,천,천,thousand,False,䀒,True,䀒,131,1303.0,䀒
5533,천,천,thousand,False,䀖,True,䀖,131,1972.0,䀖
5534,천,천,thousand,False,䄹,True,䄹,131,3371.0,䄹
5535,천,천,thousand,False,䆤,True,䆤,131,243.0,䆤
5536,천,천,thousand,False,䆥,True,䆥,131,2471.0,䆥
5537,천,천,thousand,False,䉦,True,䉦,131,4526.0,䉦
5538,천,천,thousand,False,䍎,True,䍎,131,4242.0,䍎
5539,천,천,thousand,False,䑶,True,䑶,131,1274.0,䑶
5540,천,천,thousand,False,䒶,True,䒶,131,4607.0,䒶
5541,천,천,thousand,False,䚶,True,䚶,131,375.0,䚶
5542,천,천,thousand,False,䢬,True,䢬,131,2622.0,䢬
5543,천,천,thousand,False,䢴,True,䢴,131,4211.0,䢴
5544,천,천,thousand,False,䥀,True,䥀,131,3030.0,䥀
5545,천,천,thousand,False,䵐,True,䵐,131,4758.0,䵐
1766,분,분,minute,False,体,True,体,123,1270.0,body
1767,분,분,minute,False,倴,True,倴,123,516.0,倴
1768,분,분,minute,False,偾,True,偾,123,727.0,rake
1769,분,분,minute,False,僨,True,僨,123,1636.0,rake
1770,분,분,minute,False,兝,True,兝,123,806.0,兝
1771,분,분,minute,False,分,True,分,123,336.0,share
1772,분,분,minute,False,吩,True,吩,123,4786.0,give instructions
1773,분,분,minute,False,喯,True,喯,123,3919.0,喯
1774,분,분,minute,False,喷,True,喷,123,2383.0,blow
1775,분,분,minute,False,噴,True,噴,123,2833.0,blow
1776,분,분,minute,False,坋,True,坋,123,4497.0,坋
1777,분,분,minute,False,坌,True,坌,123,1100.0,eat
1778,분,분,minute,False,坟,True,坟,123,3519.0,grave
1779,분,분,minute,False,墳,True,墳,123,2631.0,grave
1780,분,분,minute,False,奔,True,奔,123,4754.0,gallop
1781,분,분,minute,False,奙,True,奙,123,4248.0,奙
1782,분,분,minute,False,奮,True,奮,123,1035.0,burn
1783,분,분,minute,False,妢,True,妢,123,222.0,妢
1784,분,분,minute,False,岎,True,岎,123,3902.0,岎
1785,분,분,minute,False,帉,True,帉,123,1333.0,帉
1786,분,분,minute,False,幩,True,幩,123,4251.0,幩
1787,분,분,minute,False,弅,True,弅,123,4528.0,弅
1788,분,분,minute,False,忿,True,忿,123,3326.0,anger
1789,분,분,minute,False,愤,True,愤,123,4283.0,anger
1790,분,분,minute,False,憤,True,憤,123,4569.0,anger
1791,분,분,minute,False,扮,True,扮,123,4153.0,affect
1792,분,분,minute,False,捹,True,捹,123,4675.0,捹
1793,분,분,minute,False,撪,True,撪,123,1523.0,撪
1794,분,분,minute,False,昐,True,昐,123,3871.0,昐
1795,분,분,minute,False,朆,True,朆,123,281.0,朆
1796,분,분,minute,False,枌,True,枌,123,2494.0,枌
1797,분,분,minute,False,桳,True,桳,123,3660.0,桳
1798,분,분,minute,False,梤,True,梤,123,2574.0,梤
1799,분,분,minute,False,棻,True,棻,123,3164.0,fennel
1800,분,분,minute,False,棼,True,棼,123,2315.0,apple
1801,분,분,minute,False,橨,True,橨,123,4267.0,橨
1802,분,분,minute,False,歕,True,歕,123,1469.0,歕
1803,분,분,minute,False,氛,True,氛,123,4673.0,atmosphere
1804,분,분,minute,False,汾,True,汾,123,2187.0,fresh
1805,분,분,minute,False,泍,True,泍,123,1389.0,泍
1806,분,분,minute,False,渀,True,渀,123,4550.0,渀
1807,분,분,minute,False,湓,True,湓,123,4651.0,spring outburstead
1808,분,분,minute,False,濆,True,濆,123,4382.0,濆
1809,분,분,minute,False,瀵,True,瀵,123,3761.0,瀵
1810,분,분,minute,False,炃,True,炃,123,1993.0,炃
1811,분,분,minute,False,焚,True,焚,123,3781.0,burn
1812,분,분,minute,False,燌,True,燌,123,2789.0,燌
1813,분,분,minute,False,燓,True,燓,123,2877.0,燓
1814,분,분,minute,False,犇,True,犇,123,3287.0,犇
1815,분,분,minute,False,獖,True,獖,123,3808.0,獖
1816,분,분,minute,False,玢,True,玢,123,3925.0,drive
1817,분,분,minute,False,瓫,True,瓫,123,3928.0,瓫
1818,분,분,minute,False,瓰,True,瓰,123,553.0,瓰
1819,분,분,minute,False,畚,True,畚,123,1323.0,dust
1820,분,분,minute,False,盆,True,盆,123,467.0,bowl
1821,분,분,minute,False,砏,True,砏,123,1691.0,砏
1822,분,분,minute,False,秎,True,秎,123,2657.0,秎
1823,분,분,minute,False,竕,True,竕,123,3358.0,竕
1824,분,분,minute,False,笨,True,笨,123,3567.0,be stupid
1825,분,분,minute,False,粉,True,粉,123,902.0,powder
1826,분,분,minute,False,粪,True,粪,123,833.0,dung
1827,분,분,minute,False,糞,True,糞,123,4827.0,dung
1828,분,분,minute,False,紛,True,紛,123,4244.0,clash
1829,분,분,minute,False,纷,True,纷,123,451.0,clash
1830,분,분,minute,False,羒,True,羒,123,1855.0,羒
1831,분,분,minute,False,羵,True,羵,123,3280.0,羵
1832,분,분,minute,False,翂,True,翂,123,2790.0,翂
1833,분,분,minute,False,翉,True,翉,123,2811.0,翉
1834,분,분,minute,False,翸,True,翸,123,2517.0,翸
1835,분,분,minute,False,聁,True,聁,123,3322.0,聁
1836,분,분,minute,False,肦,True,肦,123,735.0,肦
1837,분,분,minute,False,膹,True,膹,123,4197.0,膹
1838,분,분,minute,False,芬,True,芬,123,3948.0,fragrance
1839,분,분,minute,False,苯,True,苯,123,4234.0,benzene
1840,분,분,minute,False,葐,True,葐,123,2925.0,葐
1841,분,분,minute,False,蒶,True,蒶,123,3510.0,蒶
1842,분,분,minute,False,蕡,True,蕡,123,3167.0,蕡
1843,분,분,minute,False,蚠,True,蚠,123,3251.0,蚠
1844,분,분,minute,False,蚡,True,蚡,123,3966.0,蚡
1845,분,분,minute,False,衯,True,衯,123,2937.0,衯
1846,분,분,minute,False,訜,True,訜,123,1965.0,訜
1847,분,분,minute,False,豮,True,豮,123,4693.0,豮
1848,분,분,minute,False,豶,True,豶,123,260.0,豶
1849,분,분,minute,False,賁,True,賁,123,938.0,sound
1850,분,분,minute,False,贲,True,贲,123,194.0,sound
1851,분,분,minute,False,躮,True,躮,123,1684.0,躮
1852,분,분,minute,False,軬,True,軬,123,1662.0,軬
1853,분,분,minute,False,輽,True,輽,123,598.0,輽
1854,분,분,minute,False,轒,True,轒,123,3874.0,轒
1855,분,분,minute,False,逩,True,逩,123,4173.0,逩
1856,분,분,minute,False,酚,True,酚,123,1509.0,phenol
1857,분,분,minute,False,鈖,True,鈖,123,3525.0,鈖
1858,분,분,minute,False,錛,True,錛,123,2070.0,adze
1859,분,분,minute,False,鐼,True,鐼,123,3523.0,鐼
1860,분,분,minute,False,锛,True,锛,123,2997.0,adze
1861,분,분,minute,False,隫,True,隫,123,4264.0,隫
1862,분,분,minute,False,雰,True,雰,123,3392.0,雰
1863,분,분,minute,False,餴,True,餴,123,4203.0,餴
1864,분,분,minute,False,饙,True,饙,123,711.0,饙
1865,분,분,minute,False,馚,True,馚,123,3210.0,馚
1866,분,분,minute,False,馩,True,馩,123,1825.0,馩
1867,분,분,minute,False,魵,True,魵,123,694.0,魵
1868,분,분,minute,False,鱝,True,鱝,123,2513.0,ray
1869,분,분,minute,False,鲼,True,鲼,123,2089.0,ray
1870,분,분,minute,False,黂,True,黂,123,2146.0,黂
1871,분,분,minute,False,黺,True,黺,123,328.0,黺
1872,분,분,minute,False,鼖,True,鼖,123,4208.0,鼖
1873,분,분,minute,False,鼢,True,鼢,123,799.0,鼢
1874,분,분,minute,False,㖹,True,㖹,123,671.0,㖹
1875,분,분,minute,False,㞣,True,㞣,123,2575.0,㞣
1876,분,분,minute,False,㤋,True,㤋,123,3846.0,㤋
1877,분,분,minute,False,㤓,True,㤓,123,1061.0,㤓
1878,분,분,minute,False,㥹,True,㥹,123,1932.0,㥹
1879,분,분,minute,False,㨧,True,㨧,123,4167.0,㨧
1880,분,분,minute,False,㮥,True,㮥,123,3865.0,㮥
1881,분,분,minute,False,㯣,True,㯣,123,1185.0,㯣
1882,분,분,minute,False,㱵,True,㱵,123,4778.0,㱵
1883,분,분,minute,False,㷊,True,㷊,123,4223.0,㷊
1884,분,분,minute,False,㸮,True,㸮,123,4759.0,㸮
1885,분,분,minute,False,㿎,True,㿎,123,252.0,㿎
1886,분,분,minute,False,䩿,True,䩿,123,2875.0,䩿
1887,분,분,minute,False,䭻,True,䭻,123,3297.0,䭻
1888,분,분,minute,False,䴅,True,䴅,123,977.0,䴅
2999,안,안,inside,False,侒,True,侒,116,3610.0,侒
3000,안,안,inside,False,偐,True,偐,116,3595.0,偐
3001,안,안,inside,False,垵,True,垵,116,3151.0,pit
3002,안,안,inside,False,堓,True,堓,116,4344.0,堓
3003,안,안,inside,False,妟,True,妟,116,1628.0,妟
3004,안,안,inside,False,姲,True,姲,116,1875.0,姲
3005,안,안,inside,False,婩,True,婩,116,2547.0,婩
3006,안,안,inside,False,安,True,安,116,2577.0,safe
3007,안,안,inside,False,岸,True,岸,116,1735.0,bank
3008,안,안,inside,False,峖,True,峖,116,660.0,峖
3009,안,안,inside,False,按,True,按,116,2034.0,press
3010,안,안,inside,False,晏,True,晏,116,3209.0,slow
3011,안,안,inside,False,暥,True,暥,116,186.0,暥
3012,안,안,inside,False,案,True,案,116,244.0,plan
3013,안,안,inside,False,桉,True,桉,116,2226.0,eucalyptus
3014,안,안,inside,False,楌,True,楌,116,2256.0,楌
3015,안,안,inside,False,氨,True,氨,116,1831.0,ammonia
3016,안,안,inside,False,洝,True,洝,116,3905.0,洝
3017,안,안,inside,False,犴,True,犴,116,2442.0,height
3018,안,안,inside,False,眼,True,眼,116,1471.0,eye
3019,안,안,inside,False,矸,True,矸,116,4015.0,gangue
3020,안,안,inside,False,荌,True,荌,116,2118.0,荌
3021,안,안,inside,False,贋,True,贋,116,2377.0,sham
3022,안,안,inside,False,贗,True,贗,116,1423.0,sham
3023,안,안,inside,False,赝,True,赝,116,539.0,sham
3024,안,안,inside,False,軅,True,軅,116,3098.0,軅
3025,안,안,inside,False,銨,True,銨,116,1694.0,ammonium
3026,안,안,inside,False,錌,True,錌,116,3220.0,錌
3027,안,안,inside,False,铵,True,铵,116,4543.0,ammonium
3028,안,안,inside,False,雁,True,雁,116,4490.0,wild goose
3029,안,안,inside,False,鞌,True,鞌,116,2079.0,鞌
3030,안,안,inside,False,鞍,True,鞍,116,3695.0,saddle
3031,안,안,inside,False,頇,True,頇,116,1313.0,thick
3032,안,안,inside,False,顏,True,顏,116,1430.0,countenance
3033,안,안,inside,False,顔,True,顔,116,2788.0,countenance
3034,안,안,inside,False,顸,True,顸,116,420.0,thick
3035,안,안,inside,False,颜,True,颜,116,1829.0,countenance
3036,안,안,inside,False,騴,True,騴,116,863.0,騴
3037,안,안,inside,False,鮟,True,鮟,116,1675.0,鮟
3038,안,안,inside,False,鳫,True,鳫,116,2927.0,鳫
3039,안,안,inside,False,鴈,True,鴈,116,3236.0,鴈
3040,안,안,inside,False,鴳,True,鴳,116,1651.0,鴳
3041,안,안,inside,False,鷃,True,鷃,116,1269.0,鷃
3042,안,안,inside,False,黫,True,黫,116,2083.0,黫
3043,안,안,inside,False,㗴,True,㗴,116,4308.0,㗴
3044,안,안,inside,False,㘖,True,㘖,116,1786.0,㘖
3045,안,안,inside,False,㟁,True,㟁,116,804.0,㟁
3046,안,안,inside,False,㫨,True,㫨,116,823.0,㫨
3047,안,안,inside,False,㷳,True,㷳,116,2493.0,㷳
3048,안,안,inside,False,㸩,True,㸩,116,3564.0,㸩
3049,안,안,inside,False,䀂,True,䀂,116,2059.0,䀂
3050,안,안,inside,False,䅁,True,䅁,116,3024.0,䅁
3051,안,안,inside,False,䢿,True,䢿,116,4232.0,䢿
3052,안,안,inside,False,䨃,True,䨃,116,904.0,䨃
3053,안,안,inside,False,䬶,True,䬶,116,1318.0,䬶
3054,안,안,inside,False,䮗,True,䮗,116,1556.0,䮗
3055,안,안,inside,False,䯃,True,䯃,116,3231.0,䯃
3056,안,안,inside,False,䳛,True,䳛,116,3053.0,䳛
3057,안,안,not,False,侒,True,侒,116,3610.0,侒
3058,안,안,not,False,偐,True,偐,116,3595.0,偐
3059,안,안,not,False,垵,True,垵,116,3151.0,pit
3060,안,안,not,False,堓,True,堓,116,4344.0,堓
3061,안,안,not,False,妟,True,妟,116,1628.0,妟
3062,안,안,not,False,姲,True,姲,116,1875.0,姲
3063,안,안,not,False,婩,True,婩,116,2547.0,婩
3064,안,안,not,False,安,True,安,116,2577.0,safe
3065,안,안,not,False,岸,True,岸,116,1735.0,bank
3066,안,안,not,False,峖,True,峖,116,660.0,峖
3067,안,안,not,False,按,True,按,116,2034.0,press
3068,안,안,not,False,晏,True,晏,116,3209.0,slow
3069,안,안,not,False,暥,True,暥,116,186.0,暥
3070,안,안,not,False,案,True,案,116,244.0,plan
3071,안,안,not,False,桉,True,桉,116,2226.0,eucalyptus
3072,안,안,not,False,楌,True,楌,116,2256.0,楌
3073,안,안,not,False,氨,True,氨,116,1831.0,ammonia
3074,안,안,not,False,洝,True,洝,116,3905.0,洝
3075,안,안,not,False,犴,True,犴,116,2442.0,height
3076,안,안,not,False,眼,True,眼,116,1471.0,eye
3077,안,안,not,False,矸,True,矸,116,4015.0,gangue
3078,안,안,not,False,荌,True,荌,116,2118.0,荌
3079,안,안,not,False,贋,True,贋,116,2377.0,sham
3080,안,안,not,False,贗,True,贗,116,1423.0,sham
3081,안,안,not,False,赝,True,赝,116,539.0,sham
3082,안,안,not,False,軅,True,軅,116,3098.0,軅
3083,안,안,not,False,銨,True,銨,116,1694.0,ammonium
3084,안,안,not,False,錌,True,錌,116,3220.0,錌
3085,안,안,not,False,铵,True,铵,116,4543.0,ammonium
3086,안,안,not,False,雁,True,雁,116,4490.0,wild goose
3087,안,안,not,False,鞌,True,鞌,116,2079.0,鞌
3088,안,안,not,False,鞍,True,鞍,116,3695.0,saddle
3089,안,안,not,False,頇,True,頇,116,1313.0,thick
3090,안,안,not,False,顏,True,顏,116,1430.0,countenance
3091,안,안,not,False,顔,True,顔,116,2788.0,countenance
3092,안,안,not,False,顸,True,顸,116,420.0,thick
3093,안,안,not,False,颜,True,颜,116,1829.0,countenance
3094,안,안,not,False,騴,True,騴,116,863.0,騴
3095,안,안,not,False,鮟,True,鮟,116,1675.0,鮟
3096,안,안,not,False,鳫,True,鳫,116,2927.0,鳫
3097,안,안,not,False,鴈,True,鴈,116,3236.0,鴈
3098,안,안,not,False,鴳,True,鴳,116,1651.0,鴳
3099,안,안,not,False,鷃,True,鷃,116,1269.0,鷃
3100,안,안,not,False,黫,True,黫,116,2083.0,黫
3101,안,안,not,False,㗴,True,㗴,116,4308.0,㗴
3102,안,안,not,False,㘖,True,㘖,116,1786.0,㘖
3103,안,안,not,False,㟁,True,㟁,116,804.0,㟁
3104,안,안,not,False,㫨,True,㫨,116,823.0,㫨
3105,안,안,not,False,㷳,True,㷳,116,2493.0,㷳
3106,안,안,not,False,㸩,True,㸩,116,3564.0,㸩
3107,안,안,not,False,䀂,True,䀂,116,2059.0,䀂
3108,안,안,not,False,䅁,True,䅁,116,3024.0,䅁
3109,안,안,not,False,䢿,True,䢿,116,4232.0,䢿
3110,안,안,not,False,䨃,True,䨃,116,904.0,䨃
3111,안,안,not,False,䬶,True,䬶,116,1318.0,䬶
3112,안,안,not,False,䮗,True,䮗,116,1556.0,䮗
3113,안,안,not,False,䯃,True,䯃,116,3231.0,䯃
3114,안,안,not,False,䳛,True,䳛,116,3053.0,䳛
12,개,개,counting unit for general items,False,丐,True,丐,114,2735.0,beg
13,개,개,counting unit for general items,False,个,True,个,114,2087.0,individual
14,개,개,counting unit for general items,False,丯,True,丯,114,2224.0,丯
15,개,개,counting unit for general items,False,乢,True,乢,114,4099.0,乢
16,개,개,counting unit for general items,False,介,True,介,114,3063.0,absorb
17,개,개,counting unit for general items,False,价,True,价,114,3069.0,price
18,개,개,counting unit for general items,False,個,True,個,114,4768.0,individual
19,개,개,counting unit for general items,False,凯,True,凯,114,3809.0,"- Hey, sir."
20,개,개,counting unit for general items,False,凱,True,凱,114,444.0,"- Hey, sir."
21,개,개,counting unit for general items,False,剀,True,剀,114,1191.0,be sincere
22,개,개,counting unit for general items,False,剴,True,剴,114,3163.0,be sincere
23,개,개,counting unit for general items,False,勓,True,勓,114,4821.0,勓
24,개,개,counting unit for general items,False,匃,True,匃,114,4669.0,匃
25,개,개,counting unit for general items,False,匄,True,匄,114,2605.0,匄
26,개,개,counting unit for general items,False,吤,True,吤,114,781.0,吤
27,개,개,counting unit for general items,False,喈,True,喈,114,3893.0,chime
28,개,개,counting unit for general items,False,嗰,True,嗰,114,3399.0,嗰
29,개,개,counting unit for general items,False,嘅,True,嘅,114,1357.0,Yes.
30,개,개,counting unit for general items,False,垲,True,垲,114,1234.0,垲
31,개,개,counting unit for general items,False,塏,True,塏,114,2451.0,塏
32,개,개,counting unit for general items,False,奒,True,奒,114,1630.0,奒
33,개,개,counting unit for general items,False,媘,True,媘,114,4442.0,媘
34,개,개,counting unit for general items,False,尬,True,尬,114,4131.0,"Oh, shit."
35,개,개,counting unit for general items,False,岕,True,岕,114,2934.0,岕
36,개,개,counting unit for general items,False,幆,True,幆,114,3129.0,幆
37,개,개,counting unit for general items,False,庎,True,庎,114,342.0,庎
38,개,개,counting unit for general items,False,开,True,开,114,4119.0,open
39,개,개,counting unit for general items,False,忋,True,忋,114,2306.0,忋
40,개,개,counting unit for general items,False,忦,True,忦,114,3307.0,忦
41,개,개,counting unit for general items,False,恺,True,恺,114,914.0,pleasant
42,개,개,counting unit for general items,False,愷,True,愷,114,2338.0,pleasant
43,개,개,counting unit for general items,False,愾,True,愾,114,4.0,harden
44,개,개,counting unit for general items,False,慨,True,慨,114,4189.0,feel sorry
45,개,개,counting unit for general items,False,戤,True,戤,114,501.0,戤
46,개,개,counting unit for general items,False,揩,True,揩,114,2576.0,wipe off
47,개,개,counting unit for general items,False,摡,True,摡,114,3799.0,摡
48,개,개,counting unit for general items,False,改,True,改,114,323.0,alter
49,개,개,counting unit for general items,False,斺,True,斺,114,1160.0,斺
50,개,개,counting unit for general items,False,暟,True,暟,114,432.0,暟
51,개,개,counting unit for general items,False,概,True,概,114,2932.0,rough
52,개,개,counting unit for general items,False,槩,True,槩,114,250.0,槩
53,개,개,counting unit for general items,False,槪,True,槪,114,3488.0,open
54,개,개,counting unit for general items,False,湝,True,湝,114,1226.0,湝
55,개,개,counting unit for general items,False,溉,True,溉,114,2098.0,irrigate
56,개,개,counting unit for general items,False,漑,True,漑,114,3494.0,漑
57,개,개,counting unit for general items,False,炌,True,炌,114,4433.0,炌
58,개,개,counting unit for general items,False,炏,True,炏,114,4475.0,炏
59,개,개,counting unit for general items,False,烗,True,烗,114,4323.0,烗
60,개,개,counting unit for general items,False,煯,True,煯,114,3317.0,煯
61,개,개,counting unit for general items,False,犗,True,犗,114,4571.0,犗
62,개,개,counting unit for general items,False,玠,True,玠,114,1301.0,玠
63,개,개,counting unit for general items,False,琾,True,琾,114,503.0,琾
64,개,개,counting unit for general items,False,瓂,True,瓂,114,3714.0,瓂
65,개,개,counting unit for general items,False,疥,True,疥,114,2267.0,scabies
66,개,개,counting unit for general items,False,皆,True,皆,114,665.0,all
67,개,개,counting unit for general items,False,盖,True,盖,114,1623.0,cover
68,개,개,counting unit for general items,False,砎,True,砎,114,1312.0,砎
69,개,개,counting unit for general items,False,磕,True,磕,114,2282.0,bump
70,개,개,counting unit for general items,False,礚,True,礚,114,4026.0,礚
71,개,개,counting unit for general items,False,祄,True,祄,114,4766.0,祄
72,개,개,counting unit for general items,False,祴,True,祴,114,2738.0,祴
73,개,개,counting unit for general items,False,稭,True,稭,114,4711.0,稭
74,개,개,counting unit for general items,False,箇,True,箇,114,4572.0,individual
75,개,개,counting unit for general items,False,絠,True,絠,114,681.0,絠
76,개,개,counting unit for general items,False,腉,True,腉,114,2093.0,腉
77,개,개,counting unit for general items,False,芥,True,芥,114,4411.0,mustard
78,개,개,counting unit for general items,False,葢,True,葢,114,4159.0,葢
79,개,개,counting unit for general items,False,蒈,True,蒈,114,4315.0,蒈
80,개,개,counting unit for general items,False,蓋,True,蓋,114,4066.0,cover
81,개,개,counting unit for general items,False,蚧,True,蚧,114,1384.0,scale
82,개,개,counting unit for general items,False,蝔,True,蝔,114,3812.0,蝔
83,개,개,counting unit for general items,False,衸,True,衸,114,4029.0,衸
84,개,개,counting unit for general items,False,郂,True,郂,114,1138.0,郂
85,개,개,counting unit for general items,False,鈣,True,鈣,114,4604.0,calcium
86,개,개,counting unit for general items,False,鍇,True,鍇,114,2698.0,body
87,개,개,counting unit for general items,False,鎎,True,鎎,114,2612.0,鎎
88,개,개,counting unit for general items,False,鎧,True,鎧,114,626.0,armour
89,개,개,counting unit for general items,False,鐦,True,鐦,114,1791.0,californium; californium
90,개,개,counting unit for general items,False,钙,True,钙,114,1956.0,calcium
91,개,개,counting unit for general items,False,铠,True,铠,114,2199.0,armour
92,개,개,counting unit for general items,False,锎,True,锎,114,2813.0,californium; californium
93,개,개,counting unit for general items,False,锴,True,锴,114,4713.0,body
94,개,개,counting unit for general items,False,開,True,開,114,3377.0,open
95,개,개,counting unit for general items,False,闓,True,闓,114,50.0,open
96,개,개,counting unit for general items,False,闿,True,闿,114,4083.0,open
97,개,개,counting unit for general items,False,阣,True,阣,114,2313.0,阣
98,개,개,counting unit for general items,False,颽,True,颽,114,2557.0,颽
99,개,개,counting unit for general items,False,魀,True,魀,114,4793.0,魀
100,개,개,counting unit for general items,False,魪,True,魪,114,4576.0,魪
101,개,개,counting unit for general items,False,鶛,True,鶛,114,1246.0,鶛
102,개,개,counting unit for general items,False,㑘,True,㑘,114,1023.0,㑘
103,개,개,counting unit for general items,False,㕢,True,㕢,114,4136.0,㕢
104,개,개,counting unit for general items,False,㝏,True,㝏,114,3943.0,㝏
105,개,개,counting unit for general items,False,㠹,True,㠹,114,577.0,㠹
106,개,개,counting unit for general items,False,㨟,True,㨟,114,1258.0,㨟
107,개,개,counting unit for general items,False,㪡,True,㪡,114,1354.0,㪡
108,개,개,counting unit for general items,False,㮣,True,㮣,114,257.0,㮣
109,개,개,counting unit for general items,False,㯼,True,㯼,114,1133.0,㯼
110,개,개,counting unit for general items,False,㱾,True,㱾,114,1837.0,㱾
111,개,개,counting unit for general items,False,㿍,True,㿍,114,1327.0,㿍
112,개,개,counting unit for general items,False,䁗,True,䁗,114,449.0,䁗
113,개,개,counting unit for general items,False,䃈,True,䃈,114,4213.0,䃈
114,개,개,counting unit for general items,False,䇒,True,䇒,114,1986.0,䇒
115,개,개,counting unit for general items,False,䏗,True,䏗,114,713.0,䏗
116,개,개,counting unit for general items,False,䐩,True,䐩,114,2816.0,䐩
117,개,개,counting unit for general items,False,䐴,True,䐴,114,4355.0,䐴
118,개,개,counting unit for general items,False,䒓,True,䒓,114,2725.0,䒓
119,개,개,counting unit for general items,False,䡷,True,䡷,114,1324.0,䡷
120,개,개,counting unit for general items,False,䤤,True,䤤,114,3637.0,䤤
121,개,개,counting unit for general items,False,䪱,True,䪱,114,4024.0,䪱
122,개,개,counting unit for general items,False,䯰,True,䯰,114,4467.0,䯰
123,개,개,counting unit for general items,False,䰺,True,䰺,114,684.0,䰺
124,개,개,counting unit for general items,False,䱄,True,䱄,114,1506.0,䱄
125,개,개,counting unit for general items,False,䲸,True,䲸,114,1067.0,䲸
5678,표,표,ticket,False,俵,True,俵,106,1345.0,俵
5679,표,표,ticket,False,僄,True,僄,106,4359.0,僄
5680,표,표,ticket,False,儦,True,儦,106,3095.0,儦
5681,표,표,ticket,False,剽,True,剽,106,3970.0,plagiarize
5682,표,표,ticket,False,勡,True,勡,106,1060.0,勡
5683,표,표,ticket,False,嘌,True,嘌,106,2652.0,purify
5684,표,표,ticket,False,墂,True,墂,106,3449.0,墂
5685,표,표,ticket,False,婊,True,婊,106,1936.0,bitch
5686,표,표,ticket,False,嫖,True,嫖,106,4587.0,whoring
5687,표,표,ticket,False,幖,True,幖,106,85.0,幖
5688,표,표,ticket,False,彪,True,彪,106,1588.0,a young man
5689,표,표,ticket,False,彯,True,彯,106,4296.0,彯
5690,표,표,ticket,False,徱,True,徱,106,4746.0,徱
5691,표,표,ticket,False,慓,True,慓,106,206.0,慓
5692,표,표,ticket,False,摽,True,摽,106,54.0,stick together
5693,표,표,ticket,False,旚,True,旚,106,4755.0,旚
5694,표,표,ticket,False,杓,True,杓,106,1559.0,ladle
5695,표,표,ticket,False,标,True,标,106,564.0,mark
5696,표,표,ticket,False,標,True,標,106,2771.0,mark
5697,표,표,ticket,False,檦,True,檦,106,4124.0,檦
5698,표,표,ticket,False,殍,True,殍,106,1169.0,death
5699,표,표,ticket,False,淲,True,淲,106,3937.0,淲
5700,표,표,ticket,False,滮,True,滮,106,832.0,滮
5701,표,표,ticket,False,漂,True,漂,106,339.0,float
5702,표,표,ticket,False,瀌,True,瀌,106,4501.0,瀌
5703,표,표,ticket,False,熛,True,熛,106,4729.0,熛
5704,표,표,ticket,False,燢,True,燢,106,1540.0,燢
5705,표,표,ticket,False,爂,True,爂,106,1050.0,爂
5706,표,표,ticket,False,犥,True,犥,106,4069.0,犥
5707,표,표,ticket,False,猋,True,猋,106,2729.0,猋
5708,표,표,ticket,False,瓢,True,瓢,106,4032.0,bowl
5709,표,표,ticket,False,瘭,True,瘭,106,1077.0,瘭
5710,표,표,ticket,False,皫,True,皫,106,153.0,皫
5711,표,표,ticket,False,瞟,True,瞟,106,4495.0,glance
5712,표,표,ticket,False,磦,True,磦,106,4183.0,磦
5713,표,표,ticket,False,票,True,票,106,266.0,ticket
5714,표,표,ticket,False,穮,True,穮,106,1611.0,穮
5715,표,표,ticket,False,篻,True,篻,106,251.0,篻
5716,표,표,ticket,False,縹,True,縹,106,1517.0,be in the air
5717,표,표,ticket,False,缥,True,缥,106,33.0,be in the air
5718,표,표,ticket,False,翲,True,翲,106,170.0,翲
5719,표,표,ticket,False,脿,True,脿,106,4078.0,a management company
5720,표,표,ticket,False,膘,True,膘,106,3491.0,fatten up
5721,표,표,ticket,False,臕,True,臕,106,1058.0,臕
5722,표,표,ticket,False,蔈,True,蔈,106,1992.0,蔈
5723,표,표,ticket,False,薸,True,薸,106,518.0,薸
5724,표,표,ticket,False,藨,True,藨,106,514.0,ribes
5725,표,표,ticket,False,螵,True,螵,106,1276.0,螵
5726,표,표,ticket,False,表,True,表,106,19.0,watch
5727,표,표,ticket,False,裱,True,裱,106,3678.0,mount
5728,표,표,ticket,False,褾,True,褾,106,4135.0,you
5729,표,표,ticket,False,諘,True,諘,106,4145.0,諘
5730,표,표,ticket,False,謤,True,謤,106,2031.0,謤
5731,표,표,ticket,False,豹,True,豹,106,2526.0,leopard
