,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,Unnamed: 0,hanja_english_translation
1472,방,방,room with a bed,False,鳑,True,鳑,132,,
1473,방,방,room with a bed,False,鴋,True,鴋,132,,
1474,방,방,room with a bed,False,鶭,True,鶭,132,,
1475,방,방,room with a bed,False,龐,True,龐,132,2403.0,bulky
1476,방,방,room with a bed,False,㑂,True,㑂,132,,
1477,방,방,room with a bed,False,㕩,True,㕩,132,,
1478,방,방,room with a bed,False,㕫,True,㕫,132,,
1479,방,방,room with a bed,False,㝑,True,㝑,132,,
1480,방,방,room with a bed,False,㤃,True,㤃,132,,
1481,방,방,room with a bed,False,㤶,True,㤶,132,,
1482,방,방,room with a bed,False,㥬,True,㥬,132,,
1483,방,방,room with a bed,False,㧍,True,㧍,132,,
1484,방,방,room with a bed,False,㨍,True,㨍,132,,
1485,방,방,room with a bed,False,㫄,True,㫄,132,,
1486,방,방,room with a bed,False,㭋,True,㭋,132,,
1487,방,방,room with a bed,False,㭶,True,㭶,132,,
1488,방,방,room with a bed,False,㮄,True,㮄,132,,
1489,방,방,room with a bed,False,㿶,True,㿶,132,,
1490,방,방,room with a bed,False,䂜,True,䂜,132,,
1491,방,방,room with a bed,False,䄱,True,䄱,132,,
1492,방,방,room with a bed,False,䅭,True,䅭,132,,
1493,방,방,room with a bed,False,䏺,True,䏺,132,,
1494,방,방,room with a bed,False,䏾,True,䏾,132,,
1495,방,방,room with a bed,False,䒍,True,䒍,132,,
1496,방,방,room with a bed,False,䖫,True,䖫,132,,
1497,방,방,room with a bed,False,䠙,True,䠙,132,,
1498,방,방,room with a bed,False,䢍,True,䢍,132,,
1499,방,방,room with a bed,False,䢶,True,䢶,132,,
1500,방,방,room with a bed,False,䦁,True,䦁,132,,
1501,방,방,room with a bed,False,䧛,True,䧛,132,,
1502,방,방,room with a bed,False,䨦,True,䨦,132,,
1503,방,방,room with a bed,False,䩷,True,䩷,132,,
1504,방,방,room with a bed,False,䰷,True,䰷,132,,
1505,방,방,room with a bed,False,䲱,True,䲱,132,,
5415,천,천,thousand,False,仟,True,仟,131,1039.0,thousand
5416,천,천,thousand,False,侟,True,侟,131,,
5417,천,천,thousand,False,俴,True,俴,131,,
5418,천,천,thousand,False,倩,True,倩,131,2411.0,pretty
5419,천,천,thousand,False,僢,True,僢,131,,
5420,천,천,thousand,False,儃,True,儃,131,,
5421,천,천,thousand,False,兛,True,兛,131,,
5422,천,천,thousand,False,兲,True,兲,131,,
5423,천,천,thousand,False,冁,True,冁,131,4377.0,let out
5424,천,천,thousand,False,刋,True,刋,131,3487.0,publish
5425,천,천,thousand,False,剶,True,剶,131,,
5426,천,천,thousand,False,千,True,千,131,214.0,thousand
5427,천,천,thousand,False,喘,True,喘,131,3709.0,breathe
5428,천,천,thousand,False,囅,True,囅,131,2423.0,let out
5429,천,천,thousand,False,圌,True,圌,131,,
5430,천,천,thousand,False,圱,True,圱,131,,
5431,천,천,thousand,False,圲,True,圲,131,,
5432,천,천,thousand,False,天,True,天,131,2862.0,God.
5433,천,천,thousand,False,夼,True,夼,131,4368.0,go to death
5434,천,천,thousand,False,奷,True,奷,131,,
5435,천,천,thousand,False,巛,True,巛,131,,
5436,천,천,thousand,False,川,True,川,131,254.0,stream
5437,천,천,thousand,False,幝,True,幝,131,,
5438,천,천,thousand,False,忏,True,忏,131,3526.0,repent
5439,천,천,thousand,False,扦,True,扦,131,3541.0,stick
5440,천,천,thousand,False,拪,True,拪,131,,
5441,천,천,thousand,False,揼,True,揼,131,,
5442,천,천,thousand,False,擅,True,擅,131,3803.0,excel
5443,천,천,thousand,False,曻,True,曻,131,,
5444,천,천,thousand,False,杄,True,杄,131,,
5445,천,천,thousand,False,栫,True,栫,131,3611.0,a green belt
5446,천,천,thousand,False,梴,True,梴,131,,
5447,천,천,thousand,False,棈,True,棈,131,,
5448,천,천,thousand,False,楾,True,楾,131,,
5449,천,천,thousand,False,櫏,True,櫏,131,,
5450,천,천,thousand,False,歂,True,歂,131,,
5451,천,천,thousand,False,氚,True,氚,131,320.0,tritium
5452,천,천,thousand,False,汌,True,汌,131,,
5453,천,천,thousand,False,汘,True,汘,131,,
5454,천,천,thousand,False,泉,True,泉,131,4461.0,spring
5455,천,천,thousand,False,洊,True,洊,131,,
5456,천,천,thousand,False,洤,True,洤,131,,
5457,천,천,thousand,False,浅,True,浅,131,1388.0,shallow
5458,천,천,thousand,False,淺,True,淺,131,4583.0,shallow
5459,천,천,thousand,False,湶,True,湶,131,,
5460,천,천,thousand,False,溅,True,溅,131,3872.0,splash
5461,천,천,thousand,False,濺,True,濺,131,2942.0,splash
5462,천,천,thousand,False,瀳,True,瀳,131,,
5463,천,천,thousand,False,灛,True,灛,131,,
5464,천,천,thousand,False,灥,True,灥,131,,
5465,천,천,thousand,False,燀,True,燀,131,,
5466,천,천,thousand,False,牮,True,牮,131,4761.0,prop
5467,천,천,thousand,False,猭,True,猭,131,,
5468,천,천,thousand,False,玔,True,玔,131,,
5469,천,천,thousand,False,珔,True,珔,131,,
5470,천,천,thousand,False,瑏,True,瑏,131,,
5471,천,천,thousand,False,瓩,True,瓩,131,,
5472,천,천,thousand,False,皘,True,皘,131,,
5473,천,천,thousand,False,硟,True,硟,131,,
5474,천,천,thousand,False,祆,True,祆,131,3956.0,break upholed
5475,천,천,thousand,False,穿,True,穿,131,700.0,fit
5476,천,천,thousand,False,竏,True,竏,131,,
5477,천,천,thousand,False,篅,True,篅,131,,
5478,천,천,thousand,False,篟,True,篟,131,,
5479,천,천,thousand,False,粁,True,粁,131,,
5480,천,천,thousand,False,綪,True,綪,131,,
5481,천,천,thousand,False,繟,True,繟,131,,
5482,천,천,thousand,False,腨,True,腨,131,,
5483,천,천,thousand,False,臶,True,臶,131,,
5484,천,천,thousand,False,舛,True,舛,131,1810.0,fall into
5485,천,천,thousand,False,芊,True,芊,131,137.0,break
5486,천,천,thousand,False,茜,True,茜,131,3104.0,red-spotted woodpecker
5487,천,천,thousand,False,荈,True,荈,131,,
5488,천,천,thousand,False,荐,True,荐,131,1296.0,commend
5489,천,천,thousand,False,葲,True,葲,131,,
5490,천,천,thousand,False,蒇,True,蒇,131,,
5491,천,천,thousand,False,蒨,True,蒨,131,,
5492,천,천,thousand,False,蔳,True,蔳,131,,
5493,천,천,thousand,False,蕆,True,蕆,131,,
5494,천,천,thousand,False,薦,True,薦,131,3728.0,commend
5495,천,천,thousand,False,蚕,True,蚕,131,3260.0,silkworm
5496,천,천,thousand,False,譂,True,譂,131,,
5497,천,천,thousand,False,谸,True,谸,131,,
5498,천,천,thousand,False,賎,True,賎,131,,
5499,천,천,thousand,False,賤,True,賤,131,2664.0,cheap
5500,천,천,thousand,False,贱,True,贱,131,3821.0,cheap
5501,천,천,thousand,False,践,True,践,131,2023.0,practice
5502,천,천,thousand,False,踐,True,踐,131,919.0,practice
5503,천,천,thousand,False,輤,True,輤,131,,
5504,천,천,thousand,False,輲,True,輲,131,,
5505,천,천,thousand,False,辿,True,辿,131,,
5506,천,천,thousand,False,迁,True,迁,131,986.0,move
5507,천,천,thousand,False,遄,True,遄,131,2213.0,quick
5508,천,천,thousand,False,遷,True,遷,131,1000.0,move
5509,천,천,thousand,False,釧,True,釧,131,4658.0,cuff
5510,천,천,thousand,False,釺,True,釺,131,2454.0,drill
5511,천,천,thousand,False,钎,True,钎,131,4650.0,drill
5512,천,천,thousand,False,钏,True,钏,131,4027.0,cuff
5513,천,천,thousand,False,閳,True,閳,131,,
5514,천,천,thousand,False,闎,True,闎,131,,
5515,천,천,thousand,False,闡,True,闡,131,3615.0,illuminate
5516,천,천,thousand,False,阐,True,阐,131,3960.0,illuminate
5517,천,천,thousand,False,阡,True,阡,131,2636.0,a winding path
5518,천,천,thousand,False,靔,True,靔,131,,
5519,천,천,thousand,False,靝,True,靝,131,,
5520,천,천,thousand,False,鞯,True,鞯,131,2397.0,grace
5521,천,천,thousand,False,韀,True,韀,131,,
5522,천,천,thousand,False,韆,True,韆,131,981.0,thousand
5523,천,천,thousand,False,韉,True,韉,131,4138.0,grace
5524,천,천,thousand,False,鰁,True,鰁,131,,
5525,천,천,thousand,False,鳈,True,鳈,131,,
5526,천,천,thousand,False,㐪,True,㐪,131,,
5527,천,천,thousand,False,㚈,True,㚈,131,,
5528,천,천,thousand,False,㟫,True,㟫,131,,
5529,천,천,thousand,False,㣤,True,㣤,131,,
5530,천,천,thousand,False,㯌,True,㯌,131,,
5531,천,천,thousand,False,㱛,True,㱛,131,,
5532,천,천,thousand,False,䀒,True,䀒,131,,
5533,천,천,thousand,False,䀖,True,䀖,131,,
5534,천,천,thousand,False,䄹,True,䄹,131,,
5535,천,천,thousand,False,䆤,True,䆤,131,,
5536,천,천,thousand,False,䆥,True,䆥,131,,
5537,천,천,thousand,False,䉦,True,䉦,131,,
5538,천,천,thousand,False,䍎,True,䍎,131,,
5539,천,천,thousand,False,䑶,True,䑶,131,,
5540,천,천,thousand,False,䒶,True,䒶,131,,
5541,천,천,thousand,False,䚶,True,䚶,131,,
5542,천,천,thousand,False,䢬,True,䢬,131,,
5543,천,천,thousand,False,䢴,True,䢴,131,,
5544,천,천,thousand,False,䥀,True,䥀,131,,
5545,천,천,thousand,False,䵐,True,䵐,131,,
1766,분,분,minute,False,体,True,体,123,1270.0,body
1767,분,분,minute,False,倴,True,倴,123,,
1768,분,분,minute,False,偾,True,偾,123,727.0,rake
1769,분,분,minute,False,僨,True,僨,123,1636.0,rake
1770,분,분,minute,False,兝,True,兝,123,,
1771,분,분,minute,False,分,True,分,123,336.0,share
1772,분,분,minute,False,吩,True,吩,123,4786.0,give instructions
1773,분,분,minute,False,喯,True,喯,123,,
1774,분,분,minute,False,喷,True,喷,123,2383.0,blow
1775,분,분,minute,False,噴,True,噴,123,2833.0,blow
1776,분,분,minute,False,坋,True,坋,123,,
1777,분,분,minute,False,坌,True,坌,123,1100.0,eat
1778,분,분,minute,False,坟,True,坟,123,3519.0,grave
1779,분,분,minute,False,墳,True,墳,123,2631.0,grave
1780,분,분,minute,False,奔,True,奔,123,4754.0,gallop
1781,분,분,minute,False,奙,True,奙,123,,
1782,분,분,minute,False,奮,True,奮,123,1035.0,burn
1783,분,분,minute,False,妢,True,妢,123,,
1784,분,분,minute,False,岎,True,岎,123,,
1785,분,분,minute,False,帉,True,帉,123,,
1786,분,분,minute,False,幩,True,幩,123,,
1787,분,분,minute,False,弅,True,弅,123,,
1788,분,분,minute,False,忿,True,忿,123,3326.0,anger
1789,분,분,minute,False,愤,True,愤,123,4283.0,anger
1790,분,분,minute,False,憤,True,憤,123,4569.0,anger
1791,분,분,minute,False,扮,True,扮,123,4153.0,affect
1792,분,분,minute,False,捹,True,捹,123,,
1793,분,분,minute,False,撪,True,撪,123,,
1794,분,분,minute,False,昐,True,昐,123,,
1795,분,분,minute,False,朆,True,朆,123,,
1796,분,분,minute,False,枌,True,枌,123,,
1797,분,분,minute,False,桳,True,桳,123,,
1798,분,분,minute,False,梤,True,梤,123,,
1799,분,분,minute,False,棻,True,棻,123,3164.0,fennel
1800,분,분,minute,False,棼,True,棼,123,2315.0,apple
1801,분,분,minute,False,橨,True,橨,123,,
1802,분,분,minute,False,歕,True,歕,123,,
1803,분,분,minute,False,氛,True,氛,123,4673.0,atmosphere
1804,분,분,minute,False,汾,True,汾,123,2187.0,fresh
1805,분,분,minute,False,泍,True,泍,123,,
1806,분,분,minute,False,渀,True,渀,123,,
1807,분,분,minute,False,湓,True,湓,123,4651.0,spring outburstead
1808,분,분,minute,False,濆,True,濆,123,,
1809,분,분,minute,False,瀵,True,瀵,123,,
1810,분,분,minute,False,炃,True,炃,123,,
1811,분,분,minute,False,焚,True,焚,123,3781.0,burn
1812,분,분,minute,False,燌,True,燌,123,,
1813,분,분,minute,False,燓,True,燓,123,,
1814,분,분,minute,False,犇,True,犇,123,,
1815,분,분,minute,False,獖,True,獖,123,,
1816,분,분,minute,False,玢,True,玢,123,3925.0,drive
1817,분,분,minute,False,瓫,True,瓫,123,,
1818,분,분,minute,False,瓰,True,瓰,123,,
1819,분,분,minute,False,畚,True,畚,123,1323.0,dust
1820,분,분,minute,False,盆,True,盆,123,467.0,bowl
1821,분,분,minute,False,砏,True,砏,123,,
1822,분,분,minute,False,秎,True,秎,123,,
1823,분,분,minute,False,竕,True,竕,123,,
1824,분,분,minute,False,笨,True,笨,123,3567.0,be stupid
1825,분,분,minute,False,粉,True,粉,123,902.0,powder
1826,분,분,minute,False,粪,True,粪,123,833.0,dung
1827,분,분,minute,False,糞,True,糞,123,4827.0,dung
1828,분,분,minute,False,紛,True,紛,123,4244.0,clash
1829,분,분,minute,False,纷,True,纷,123,451.0,clash
1830,분,분,minute,False,羒,True,羒,123,,
1831,분,분,minute,False,羵,True,羵,123,,
1832,분,분,minute,False,翂,True,翂,123,,
1833,분,분,minute,False,翉,True,翉,123,,
1834,분,분,minute,False,翸,True,翸,123,,
1835,분,분,minute,False,聁,True,聁,123,,
1836,분,분,minute,False,肦,True,肦,123,,
1837,분,분,minute,False,膹,True,膹,123,,
1838,분,분,minute,False,芬,True,芬,123,3948.0,fragrance
1839,분,분,minute,False,苯,True,苯,123,4234.0,benzene
1840,분,분,minute,False,葐,True,葐,123,,
1841,분,분,minute,False,蒶,True,蒶,123,,
1842,분,분,minute,False,蕡,True,蕡,123,,
1843,분,분,minute,False,蚠,True,蚠,123,,
1844,분,분,minute,False,蚡,True,蚡,123,,
1845,분,분,minute,False,衯,True,衯,123,,
1846,분,분,minute,False,訜,True,訜,123,,
1847,분,분,minute,False,豮,True,豮,123,,
1848,분,분,minute,False,豶,True,豶,123,,
1849,분,분,minute,False,賁,True,賁,123,938.0,sound
1850,분,분,minute,False,贲,True,贲,123,194.0,sound
1851,분,분,minute,False,躮,True,躮,123,,
1852,분,분,minute,False,軬,True,軬,123,,
1853,분,분,minute,False,輽,True,輽,123,,
1854,분,분,minute,False,轒,True,轒,123,,
1855,분,분,minute,False,逩,True,逩,123,,
1856,분,분,minute,False,酚,True,酚,123,1509.0,phenol
1857,분,분,minute,False,鈖,True,鈖,123,,
1858,분,분,minute,False,錛,True,錛,123,2070.0,adze
1859,분,분,minute,False,鐼,True,鐼,123,,
1860,분,분,minute,False,锛,True,锛,123,2997.0,adze
1861,분,분,minute,False,隫,True,隫,123,,
1862,분,분,minute,False,雰,True,雰,123,,
1863,분,분,minute,False,餴,True,餴,123,,
1864,분,분,minute,False,饙,True,饙,123,,
1865,분,분,minute,False,馚,True,馚,123,,
1866,분,분,minute,False,馩,True,馩,123,,
1867,분,분,minute,False,魵,True,魵,123,,
1868,분,분,minute,False,鱝,True,鱝,123,2513.0,ray
1869,분,분,minute,False,鲼,True,鲼,123,2089.0,ray
1870,분,분,minute,False,黂,True,黂,123,,
1871,분,분,minute,False,黺,True,黺,123,,
1872,분,분,minute,False,鼖,True,鼖,123,,
1873,분,분,minute,False,鼢,True,鼢,123,,
1874,분,분,minute,False,㖹,True,㖹,123,,
1875,분,분,minute,False,㞣,True,㞣,123,,
1876,분,분,minute,False,㤋,True,㤋,123,,
1877,분,분,minute,False,㤓,True,㤓,123,,
1878,분,분,minute,False,㥹,True,㥹,123,,
1879,분,분,minute,False,㨧,True,㨧,123,,
1880,분,분,minute,False,㮥,True,㮥,123,,
1881,분,분,minute,False,㯣,True,㯣,123,,
1882,분,분,minute,False,㱵,True,㱵,123,,
1883,분,분,minute,False,㷊,True,㷊,123,,
1884,분,분,minute,False,㸮,True,㸮,123,,
1885,분,분,minute,False,㿎,True,㿎,123,,
1886,분,분,minute,False,䩿,True,䩿,123,,
1887,분,분,minute,False,䭻,True,䭻,123,,
1888,분,분,minute,False,䴅,True,䴅,123,,
2999,안,안,inside,False,侒,True,侒,116,,
3000,안,안,inside,False,偐,True,偐,116,,
3001,안,안,inside,False,垵,True,垵,116,3151.0,pit
3002,안,안,inside,False,堓,True,堓,116,,
3003,안,안,inside,False,妟,True,妟,116,,
3004,안,안,inside,False,姲,True,姲,116,,
3005,안,안,inside,False,婩,True,婩,116,,
3006,안,안,inside,False,安,True,安,116,2577.0,safe
3007,안,안,inside,False,岸,True,岸,116,1735.0,bank
3008,안,안,inside,False,峖,True,峖,116,,
3009,안,안,inside,False,按,True,按,116,2034.0,press
3010,안,안,inside,False,晏,True,晏,116,3209.0,slow
3011,안,안,inside,False,暥,True,暥,116,,
3012,안,안,inside,False,案,True,案,116,244.0,plan
3013,안,안,inside,False,桉,True,桉,116,2226.0,eucalyptus
3014,안,안,inside,False,楌,True,楌,116,,
3015,안,안,inside,False,氨,True,氨,116,1831.0,ammonia
3016,안,안,inside,False,洝,True,洝,116,,
3017,안,안,inside,False,犴,True,犴,116,2442.0,height
3018,안,안,inside,False,眼,True,眼,116,1471.0,eye
3019,안,안,inside,False,矸,True,矸,116,4015.0,gangue
3020,안,안,inside,False,荌,True,荌,116,,
3021,안,안,inside,False,贋,True,贋,116,2377.0,sham
3022,안,안,inside,False,贗,True,贗,116,1423.0,sham
3023,안,안,inside,False,赝,True,赝,116,539.0,sham
3024,안,안,inside,False,軅,True,軅,116,,
3025,안,안,inside,False,銨,True,銨,116,1694.0,ammonium
3026,안,안,inside,False,錌,True,錌,116,,
3027,안,안,inside,False,铵,True,铵,116,4543.0,ammonium
3028,안,안,inside,False,雁,True,雁,116,4490.0,wild goose
3029,안,안,inside,False,鞌,True,鞌,116,,
3030,안,안,inside,False,鞍,True,鞍,116,3695.0,saddle
3031,안,안,inside,False,頇,True,頇,116,1313.0,thick
3032,안,안,inside,False,顏,True,顏,116,1430.0,countenance
3033,안,안,inside,False,顔,True,顔,116,2788.0,countenance
3034,안,안,inside,False,顸,True,顸,116,420.0,thick
3035,안,안,inside,False,颜,True,颜,116,1829.0,countenance
3036,안,안,inside,False,騴,True,騴,116,,
3037,안,안,inside,False,鮟,True,鮟,116,,
3038,안,안,inside,False,鳫,True,鳫,116,,
3039,안,안,inside,False,鴈,True,鴈,116,,
3040,안,안,inside,False,鴳,True,鴳,116,,
3041,안,안,inside,False,鷃,True,鷃,116,,
3042,안,안,inside,False,黫,True,黫,116,,
3043,안,안,inside,False,㗴,True,㗴,116,,
3044,안,안,inside,False,㘖,True,㘖,116,,
3045,안,안,inside,False,㟁,True,㟁,116,,
3046,안,안,inside,False,㫨,True,㫨,116,,
3047,안,안,inside,False,㷳,True,㷳,116,,
3048,안,안,inside,False,㸩,True,㸩,116,,
3049,안,안,inside,False,䀂,True,䀂,116,,
3050,안,안,inside,False,䅁,True,䅁,116,,
3051,안,안,inside,False,䢿,True,䢿,116,,
3052,안,안,inside,False,䨃,True,䨃,116,,
3053,안,안,inside,False,䬶,True,䬶,116,,
3054,안,안,inside,False,䮗,True,䮗,116,,
3055,안,안,inside,False,䯃,True,䯃,116,,
3056,안,안,inside,False,䳛,True,䳛,116,,
3057,안,안,not,False,侒,True,侒,116,,
3058,안,안,not,False,偐,True,偐,116,,
3059,안,안,not,False,垵,True,垵,116,3151.0,pit
3060,안,안,not,False,堓,True,堓,116,,
3061,안,안,not,False,妟,True,妟,116,,
3062,안,안,not,False,姲,True,姲,116,,
3063,안,안,not,False,婩,True,婩,116,,
3064,안,안,not,False,安,True,安,116,2577.0,safe
3065,안,안,not,False,岸,True,岸,116,1735.0,bank
3066,안,안,not,False,峖,True,峖,116,,
3067,안,안,not,False,按,True,按,116,2034.0,press
3068,안,안,not,False,晏,True,晏,116,3209.0,slow
3069,안,안,not,False,暥,True,暥,116,,
3070,안,안,not,False,案,True,案,116,244.0,plan
3071,안,안,not,False,桉,True,桉,116,2226.0,eucalyptus
3072,안,안,not,False,楌,True,楌,116,,
3073,안,안,not,False,氨,True,氨,116,1831.0,ammonia
3074,안,안,not,False,洝,True,洝,116,,
3075,안,안,not,False,犴,True,犴,116,2442.0,height
3076,안,안,not,False,眼,True,眼,116,1471.0,eye
3077,안,안,not,False,矸,True,矸,116,4015.0,gangue
3078,안,안,not,False,荌,True,荌,116,,
3079,안,안,not,False,贋,True,贋,116,2377.0,sham
3080,안,안,not,False,贗,True,贗,116,1423.0,sham
3081,안,안,not,False,赝,True,赝,116,539.0,sham
3082,안,안,not,False,軅,True,軅,116,,
3083,안,안,not,False,銨,True,銨,116,1694.0,ammonium
3084,안,안,not,False,錌,True,錌,116,,
3085,안,안,not,False,铵,True,铵,116,4543.0,ammonium
3086,안,안,not,False,雁,True,雁,116,4490.0,wild goose
3087,안,안,not,False,鞌,True,鞌,116,,
3088,안,안,not,False,鞍,True,鞍,116,3695.0,saddle
3089,안,안,not,False,頇,True,頇,116,1313.0,thick
3090,안,안,not,False,顏,True,顏,116,1430.0,countenance
3091,안,안,not,False,顔,True,顔,116,2788.0,countenance
3092,안,안,not,False,顸,True,顸,116,420.0,thick
3093,안,안,not,False,颜,True,颜,116,1829.0,countenance
3094,안,안,not,False,騴,True,騴,116,,
3095,안,안,not,False,鮟,True,鮟,116,,
3096,안,안,not,False,鳫,True,鳫,116,,
3097,안,안,not,False,鴈,True,鴈,116,,
3098,안,안,not,False,鴳,True,鴳,116,,
3099,안,안,not,False,鷃,True,鷃,116,,
3100,안,안,not,False,黫,True,黫,116,,
3101,안,안,not,False,㗴,True,㗴,116,,
3102,안,안,not,False,㘖,True,㘖,116,,
3103,안,안,not,False,㟁,True,㟁,116,,
3104,안,안,not,False,㫨,True,㫨,116,,
3105,안,안,not,False,㷳,True,㷳,116,,
3106,안,안,not,False,㸩,True,㸩,116,,
3107,안,안,not,False,䀂,True,䀂,116,,
3108,안,안,not,False,䅁,True,䅁,116,,
3109,안,안,not,False,䢿,True,䢿,116,,
3110,안,안,not,False,䨃,True,䨃,116,,
3111,안,안,not,False,䬶,True,䬶,116,,
3112,안,안,not,False,䮗,True,䮗,116,,
3113,안,안,not,False,䯃,True,䯃,116,,
3114,안,안,not,False,䳛,True,䳛,116,,
12,개,개,counting unit for general items,False,丐,True,丐,114,2735.0,beg
13,개,개,counting unit for general items,False,个,True,个,114,2087.0,individual
14,개,개,counting unit for general items,False,丯,True,丯,114,,
15,개,개,counting unit for general items,False,乢,True,乢,114,,
16,개,개,counting unit for general items,False,介,True,介,114,3063.0,absorb
17,개,개,counting unit for general items,False,价,True,价,114,3069.0,price
18,개,개,counting unit for general items,False,個,True,個,114,4768.0,individual
19,개,개,counting unit for general items,False,凯,True,凯,114,3809.0,"- Hey, sir."
20,개,개,counting unit for general items,False,凱,True,凱,114,444.0,"- Hey, sir."
21,개,개,counting unit for general items,False,剀,True,剀,114,1191.0,be sincere
22,개,개,counting unit for general items,False,剴,True,剴,114,3163.0,be sincere
23,개,개,counting unit for general items,False,勓,True,勓,114,,
24,개,개,counting unit for general items,False,匃,True,匃,114,,
25,개,개,counting unit for general items,False,匄,True,匄,114,,
26,개,개,counting unit for general items,False,吤,True,吤,114,,
27,개,개,counting unit for general items,False,喈,True,喈,114,3893.0,chime
28,개,개,counting unit for general items,False,嗰,True,嗰,114,,
29,개,개,counting unit for general items,False,嘅,True,嘅,114,1357.0,Yes.
30,개,개,counting unit for general items,False,垲,True,垲,114,,
31,개,개,counting unit for general items,False,塏,True,塏,114,,
32,개,개,counting unit for general items,False,奒,True,奒,114,,
33,개,개,counting unit for general items,False,媘,True,媘,114,,
34,개,개,counting unit for general items,False,尬,True,尬,114,4131.0,"Oh, shit."
35,개,개,counting unit for general items,False,岕,True,岕,114,,
36,개,개,counting unit for general items,False,幆,True,幆,114,,
37,개,개,counting unit for general items,False,庎,True,庎,114,,
38,개,개,counting unit for general items,False,开,True,开,114,4119.0,open
39,개,개,counting unit for general items,False,忋,True,忋,114,,
40,개,개,counting unit for general items,False,忦,True,忦,114,,
41,개,개,counting unit for general items,False,恺,True,恺,114,914.0,pleasant
42,개,개,counting unit for general items,False,愷,True,愷,114,2338.0,pleasant
43,개,개,counting unit for general items,False,愾,True,愾,114,4.0,harden
44,개,개,counting unit for general items,False,慨,True,慨,114,4189.0,feel sorry
45,개,개,counting unit for general items,False,戤,True,戤,114,,
46,개,개,counting unit for general items,False,揩,True,揩,114,2576.0,wipe off
47,개,개,counting unit for general items,False,摡,True,摡,114,,
48,개,개,counting unit for general items,False,改,True,改,114,323.0,alter
49,개,개,counting unit for general items,False,斺,True,斺,114,,
50,개,개,counting unit for general items,False,暟,True,暟,114,,
51,개,개,counting unit for general items,False,概,True,概,114,2932.0,rough
52,개,개,counting unit for general items,False,槩,True,槩,114,,
53,개,개,counting unit for general items,False,槪,True,槪,114,3488.0,open
54,개,개,counting unit for general items,False,湝,True,湝,114,,
55,개,개,counting unit for general items,False,溉,True,溉,114,2098.0,irrigate
56,개,개,counting unit for general items,False,漑,True,漑,114,,
57,개,개,counting unit for general items,False,炌,True,炌,114,,
58,개,개,counting unit for general items,False,炏,True,炏,114,,
59,개,개,counting unit for general items,False,烗,True,烗,114,,
60,개,개,counting unit for general items,False,煯,True,煯,114,,
61,개,개,counting unit for general items,False,犗,True,犗,114,,
62,개,개,counting unit for general items,False,玠,True,玠,114,,
63,개,개,counting unit for general items,False,琾,True,琾,114,,
64,개,개,counting unit for general items,False,瓂,True,瓂,114,,
65,개,개,counting unit for general items,False,疥,True,疥,114,2267.0,scabies
66,개,개,counting unit for general items,False,皆,True,皆,114,665.0,all
67,개,개,counting unit for general items,False,盖,True,盖,114,1623.0,cover
68,개,개,counting unit for general items,False,砎,True,砎,114,,
69,개,개,counting unit for general items,False,磕,True,磕,114,2282.0,bump
70,개,개,counting unit for general items,False,礚,True,礚,114,,
71,개,개,counting unit for general items,False,祄,True,祄,114,,
72,개,개,counting unit for general items,False,祴,True,祴,114,,
73,개,개,counting unit for general items,False,稭,True,稭,114,,
74,개,개,counting unit for general items,False,箇,True,箇,114,4572.0,individual
75,개,개,counting unit for general items,False,絠,True,絠,114,,
76,개,개,counting unit for general items,False,腉,True,腉,114,,
77,개,개,counting unit for general items,False,芥,True,芥,114,4411.0,mustard
78,개,개,counting unit for general items,False,葢,True,葢,114,,
79,개,개,counting unit for general items,False,蒈,True,蒈,114,,
80,개,개,counting unit for general items,False,蓋,True,蓋,114,4066.0,cover
81,개,개,counting unit for general items,False,蚧,True,蚧,114,1384.0,scale
82,개,개,counting unit for general items,False,蝔,True,蝔,114,,
83,개,개,counting unit for general items,False,衸,True,衸,114,,
84,개,개,counting unit for general items,False,郂,True,郂,114,,
85,개,개,counting unit for general items,False,鈣,True,鈣,114,4604.0,calcium
86,개,개,counting unit for general items,False,鍇,True,鍇,114,2698.0,body
87,개,개,counting unit for general items,False,鎎,True,鎎,114,,
88,개,개,counting unit for general items,False,鎧,True,鎧,114,626.0,armour
89,개,개,counting unit for general items,False,鐦,True,鐦,114,1791.0,californium; californium
90,개,개,counting unit for general items,False,钙,True,钙,114,1956.0,calcium
91,개,개,counting unit for general items,False,铠,True,铠,114,2199.0,armour
92,개,개,counting unit for general items,False,锎,True,锎,114,2813.0,californium; californium
93,개,개,counting unit for general items,False,锴,True,锴,114,4713.0,body
94,개,개,counting unit for general items,False,開,True,開,114,3377.0,open
95,개,개,counting unit for general items,False,闓,True,闓,114,50.0,open
96,개,개,counting unit for general items,False,闿,True,闿,114,4083.0,open
97,개,개,counting unit for general items,False,阣,True,阣,114,,
98,개,개,counting unit for general items,False,颽,True,颽,114,,
99,개,개,counting unit for general items,False,魀,True,魀,114,,
100,개,개,counting unit for general items,False,魪,True,魪,114,,
101,개,개,counting unit for general items,False,鶛,True,鶛,114,,
102,개,개,counting unit for general items,False,㑘,True,㑘,114,,
103,개,개,counting unit for general items,False,㕢,True,㕢,114,,
104,개,개,counting unit for general items,False,㝏,True,㝏,114,,
105,개,개,counting unit for general items,False,㠹,True,㠹,114,,
