,Unnamed: 0,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,hangul_syll_chains,hanja_syll_chains,hangul_hanja_subseq_chain,hangul_chain_with_trans,hanja_chain_with_trans
5657,5590,태권도,태권도,taekwondo,False,跆拳道,True,跆拳道,1,"[['태', '권', '도'], ['태', '권도'], ['태권', '도'], ['태권도']]","[['跆', '拳', '道'], ['跆', '拳道'], ['跆拳', '道'], ['跆拳道']]","(['태', '권도'], ['跆', '拳道'])",태 (a form) + 권도 (the capital of the world),跆 (kick) + 拳道 (kwondo; kwondo.)
5657,5590,태권도,태권도,taekwondo,False,跆拳道,True,跆拳道,1,"[['태', '권', '도'], ['태', '권도'], ['태권', '도'], ['태권도']]","[['跆', '拳', '道'], ['跆', '拳道'], ['跆拳', '道'], ['跆拳道']]","(['태권', '도'], ['跆拳', '道'])",태권 (Taekwondo) + 도 (degree),跆拳 (kickboxing) + 道 (way)
5657,5590,태권도,태권도,taekwondo,False,跆拳道,True,跆拳道,1,"[['태', '권', '도'], ['태', '권도'], ['태권', '도'], ['태권도']]","[['跆', '拳', '道'], ['跆', '拳道'], ['跆拳', '道'], ['跆拳道']]","(['태권도'], ['跆拳道'])",태권도 (Taekwondo),跆拳道 (kickboxing)
5658,5577,침대,침대,bed,False,寢臺,True,寢臺,1,"[['침', '대'], ['침대']]","[['寢', '臺'], ['寢臺']]","(['침', '대'], ['寢', '臺'])",침 (Saliva) + 대 (Versus),寢 (bed) + 臺 (platform)
5658,5577,침대,침대,bed,False,寢臺,True,寢臺,1,"[['침', '대'], ['침대']]","[['寢', '臺'], ['寢臺']]","(['침대'], ['寢臺'])",침대 (Bed),寢臺 (bedside)
5659,5563,친구,친구,friend,False,親舊,True,親舊,1,"[['친', '구'], ['친구']]","[['親', '舊'], ['親舊']]","(['친', '구'], ['親', '舊'])",친 (one's own family) + 구 (District),親 (close) + 舊 (old days)
5659,5563,친구,친구,friend,False,親舊,True,親舊,1,"[['친', '구'], ['친구']]","[['親', '舊'], ['親舊']]","(['친구'], ['親舊'])",친구 (Friend),親舊 (close friendship with the old.)
5660,5554,출발,출발하다,to depart,True,出發,True,出發하다,1,"[['출', '발'], ['출발']]","[['出', '發'], ['出發']]","(['출', '발'], ['出', '發'])",출 (Exodus) + 발 (Feet),出 (come out) + 發 (emit)
5660,5554,출발,출발하다,to depart,True,出發,True,出發하다,1,"[['출', '발'], ['출발']]","[['出', '發'], ['出發']]","(['출발'], ['出發'])",출발 (Departure.),出發 (Let's go.)
5661,5553,출발,출발,departure,False,出發,True,出發,1,"[['출', '발'], ['출발']]","[['出', '發'], ['出發']]","(['출', '발'], ['出', '發'])",출 (Exodus) + 발 (Feet),出 (come out) + 發 (emit)
5661,5553,출발,출발,departure,False,出發,True,出發,1,"[['출', '발'], ['출발']]","[['出', '發'], ['出發']]","(['출발'], ['出發'])",출발 (Departure.),出發 (Let's go.)
5662,5552,출근,출근하다,to go to work,True,出勤,True,出勤하다,1,"[['출', '근'], ['출근']]","[['出', '勤'], ['出勤']]","(['출', '근'], ['出', '勤'])",출 (Exodus) + 근 (Korean Unit of Weight),出 (come out) + 勤 (be diligent)
5662,5552,출근,출근하다,to go to work,True,出勤,True,出勤하다,1,"[['출', '근'], ['출근']]","[['出', '勤'], ['出勤']]","(['출근'], ['出勤'])",출근 (attendance),出勤 (attendance)
5663,5551,축구,축구,soccer,False,蹴球,True,蹴球,1,"[['축', '구'], ['축구']]","[['蹴', '球'], ['蹴球']]","(['축', '구'], ['蹴', '球'])",축 (axis) + 구 (District),蹴 (kick) + 球 (ball)
5663,5551,축구,축구,soccer,False,蹴球,True,蹴球,1,"[['축', '구'], ['축구']]","[['蹴', '球'], ['蹴球']]","(['축구'], ['蹴球'])",축구 (Soccer),蹴球 (kick a ball)
5664,5550,추석,추석,the Korean Thanksgiving,False,秋夕,True,秋夕,1,"[['추', '석'], ['추석']]","[['秋', '夕'], ['秋夕']]","(['추', '석'], ['秋', '夕'])","추 (""Chu) + 석 (Three)",秋 (autumn) + 夕 (evening)
5664,5550,추석,추석,the Korean Thanksgiving,False,秋夕,True,秋夕,1,"[['추', '석'], ['추석']]","[['秋', '夕'], ['秋夕']]","(['추석'], ['秋夕'])",추석 (Chuseok),秋夕 (autumn evening)
5665,5549,초등학생,초등학생,elementary school student,False,初等學生,True,初等學生,1,"[['초', '등', '학', '생'], ['초', '등', '학생'], ['초', '등학', '생'], ['초', '등학생'], ['초등', '학', '생'], ['초등', '학생'], ['초등학', '생'], ['초등학생']]","[['初', '等', '學', '生'], ['初', '等', '學生'], ['初', '等學', '生'], ['初', '等學生'], ['初等', '學', '生'], ['初等', '學生'], ['初等學', '生'], ['初等學生']]","(['초', '등', '학', '생'], ['初', '等', '學', '生'])",초 (second) + 등 (back) + 학 (Crane) + 생 (Saint),初 (at first time) + 等 (Wait.) + 學 (learn) + 生 (bear)
5665,5549,초등학생,초등학생,elementary school student,False,初等學生,True,初等學生,1,"[['초', '등', '학', '생'], ['초', '등', '학생'], ['초', '등학', '생'], ['초', '등학생'], ['초등', '학', '생'], ['초등', '학생'], ['초등학', '생'], ['초등학생']]","[['初', '等', '學', '生'], ['初', '等', '學生'], ['初', '等學', '生'], ['初', '等學生'], ['初等', '學', '生'], ['初等', '學生'], ['初等學', '生'], ['初等學生']]","(['초', '등', '학생'], ['初', '等', '學生'])",초 (second) + 등 (back) + 학생 (Student),初 (at first time) + 等 (Wait.) + 學生 (student)
5665,5549,초등학생,초등학생,elementary school student,False,初等學生,True,初等學生,1,"[['초', '등', '학', '생'], ['초', '등', '학생'], ['초', '등학', '생'], ['초', '등학생'], ['초등', '학', '생'], ['초등', '학생'], ['초등학', '생'], ['초등학생']]","[['初', '等', '學', '生'], ['初', '等', '學生'], ['初', '等學', '生'], ['初', '等學生'], ['初等', '學', '生'], ['初等', '學生'], ['初等學', '生'], ['初等學生']]","(['초', '등학', '생'], ['初', '等學', '生'])",초 (second) + 등학 (going to school) + 생 (Saint),初 (at first time) + 等學 (wait for a lesson) + 生 (bear)
5665,5549,초등학생,초등학생,elementary school student,False,初等學生,True,初等學生,1,"[['초', '등', '학', '생'], ['초', '등', '학생'], ['초', '등학', '생'], ['초', '등학생'], ['초등', '학', '생'], ['초등', '학생'], ['초등학', '생'], ['초등학생']]","[['初', '等', '學', '生'], ['初', '等', '學生'], ['初', '等學', '生'], ['初', '等學生'], ['初等', '學', '生'], ['初等', '學生'], ['初等學', '生'], ['初等學生']]","(['초', '등학생'], ['初', '等學生'])",초 (second) + 등학생 (a schoolboy),初 (at first time) + 等學生 (wait for a student)
5665,5549,초등학생,초등학생,elementary school student,False,初等學生,True,初等學生,1,"[['초', '등', '학', '생'], ['초', '등', '학생'], ['초', '등학', '생'], ['초', '등학생'], ['초등', '학', '생'], ['초등', '학생'], ['초등학', '생'], ['초등학생']]","[['初', '等', '學', '生'], ['初', '等', '學生'], ['初', '等學', '生'], ['初', '等學生'], ['初等', '學', '生'], ['初等', '學生'], ['初等學', '生'], ['初等學生']]","(['초등', '학', '생'], ['初等', '學', '生'])",초등 (Elementary) + 학 (Crane) + 생 (Saint),初等 (elementary school) + 學 (learn) + 生 (bear)
5665,5549,초등학생,초등학생,elementary school student,False,初等學生,True,初等學生,1,"[['초', '등', '학', '생'], ['초', '등', '학생'], ['초', '등학', '생'], ['초', '등학생'], ['초등', '학', '생'], ['초등', '학생'], ['초등학', '생'], ['초등학생']]","[['初', '等', '學', '生'], ['初', '等', '學生'], ['初', '等學', '生'], ['初', '等學生'], ['初等', '學', '生'], ['初等', '學生'], ['初等學', '生'], ['初等學生']]","(['초등', '학생'], ['初等', '學生'])",초등 (Elementary) + 학생 (Student),初等 (elementary school) + 學生 (student)
5665,5549,초등학생,초등학생,elementary school student,False,初等學生,True,初等學生,1,"[['초', '등', '학', '생'], ['초', '등', '학생'], ['초', '등학', '생'], ['초', '등학생'], ['초등', '학', '생'], ['초등', '학생'], ['초등학', '생'], ['초등학생']]","[['初', '等', '學', '生'], ['初', '等', '學生'], ['初', '等學', '生'], ['初', '等學生'], ['初等', '學', '生'], ['初等', '學生'], ['初等學', '生'], ['初等學生']]","(['초등학', '생'], ['初等學', '生'])",초등학 (elementary school) + 생 (Saint),初等學 (elementary school) + 生 (bear)
5665,5549,초등학생,초등학생,elementary school student,False,初等學生,True,初等學生,1,"[['초', '등', '학', '생'], ['초', '등', '학생'], ['초', '등학', '생'], ['초', '등학생'], ['초등', '학', '생'], ['초등', '학생'], ['초등학', '생'], ['초등학생']]","[['初', '等', '學', '生'], ['初', '等', '學生'], ['初', '等學', '生'], ['初', '等學生'], ['初等', '學', '生'], ['初等', '學生'], ['初等學', '生'], ['初等學生']]","(['초등학생'], ['初等學生'])",초등학생 (elementary school student),初等學生 (elementary school student)
5666,5548,청소,청소하다,to clean,True,淸掃,True,淸掃하다,1,"[['청', '소'], ['청소']]","[['淸', '掃'], ['淸掃']]","(['청', '소'], ['淸', '掃'])",청 (request) + 소 (Cow.),淸 (clear) + 掃 (sweep)
5666,5548,청소,청소하다,to clean,True,淸掃,True,淸掃하다,1,"[['청', '소'], ['청소']]","[['淸', '掃'], ['淸掃']]","(['청소'], ['淸掃'])",청소 (Cleaning),淸掃 (clean up)
5667,5547,청소,청소,cleaning,False,淸掃,True,淸掃,1,"[['청', '소'], ['청소']]","[['淸', '掃'], ['淸掃']]","(['청', '소'], ['淸', '掃'])",청 (request) + 소 (Cow.),淸 (clear) + 掃 (sweep)
5667,5547,청소,청소,cleaning,False,淸掃,True,淸掃,1,"[['청', '소'], ['청소']]","[['淸', '掃'], ['淸掃']]","(['청소'], ['淸掃'])",청소 (Cleaning),淸掃 (clean up)
5668,5414,책상,책상,desk,False,冊床,True,冊床,1,"[['책', '상'], ['책상']]","[['冊', '床'], ['冊床']]","(['책', '상'], ['冊', '床'])",책 (Books) + 상 (Prize),冊 (book) + 床 (bed)
5668,5414,책상,책상,desk,False,冊床,True,冊床,1,"[['책', '상'], ['책상']]","[['冊', '床'], ['冊床']]","(['책상'], ['冊床'])",책상 (Desk),冊床 (a bookmaking)
5669,5413,책방,책방,bookstore,False,冊房,True,冊房,1,"[['책', '방'], ['책방']]","[['冊', '房'], ['冊房']]","(['책', '방'], ['冊', '房'])",책 (Books) + 방 (Room),冊 (book) + 房 (house)
5669,5413,책방,책방,bookstore,False,冊房,True,冊房,1,"[['책', '방'], ['책방']]","[['冊', '房'], ['冊房']]","(['책방'], ['冊房'])",책방 (Bookstore),冊房 (a bookshop)
5670,5358,창문,창문,window,False,窓門,True,窓門,1,"[['창', '문'], ['창문']]","[['窓', '門'], ['窓門']]","(['창', '문'], ['窓', '門'])",창 (Window) + 문 (Door),窓 (None) + 門 (door)
5670,5358,창문,창문,window,False,窓門,True,窓門,1,"[['창', '문'], ['창문']]","[['窓', '門'], ['窓門']]","(['창문'], ['窓門'])",창문 (Window),窓門 (门door)
5671,4941,질문,질문,question,False,質問,True,質問,1,"[['질', '문'], ['질문']]","[['質', '問'], ['質問']]","(['질', '문'], ['質', '問'])",질 (Quality) + 문 (Door),質 (quality) + 問 (ask)
5671,4941,질문,질문,question,False,質問,True,質問,1,"[['질', '문'], ['질문']]","[['質', '問'], ['質問']]","(['질문'], ['質問'])",질문 (Question),質問 (question)
5672,4938,직업,직업,job/ occupation,False,職業,True,職業,1,"[['직', '업'], ['직업']]","[['職', '業'], ['職業']]","(['직', '업'], ['職', '業'])",직 (a regular job) + 업 (Up.),職 (duty) + 業 (industry)
5672,4938,직업,직업,job/ occupation,False,職業,True,職業,1,"[['직', '업'], ['직업']]","[['職', '業'], ['職業']]","(['직업'], ['職業'])",직업 (occupation),職業 (occupation)
5673,4937,지하철역,지하철역,subway station,False,地下鐵驛,True,地下鐵驛,1,"[['지', '하', '철', '역'], ['지', '하', '철역'], ['지', '하철', '역'], ['지', '하철역'], ['지하', '철', '역'], ['지하', '철역'], ['지하철', '역'], ['지하철역']]","[['地', '下', '鐵', '驛'], ['地', '下', '鐵驛'], ['地', '下鐵', '驛'], ['地', '下鐵驛'], ['地下', '鐵', '驛'], ['地下', '鐵驛'], ['地下鐵', '驛'], ['地下鐵驛']]","(['지', '하', '철', '역'], ['地', '下', '鐵', '驛'])",지 (Ji) + 하 (Ha) + 철 (Iron) + 역 (Station),地 (earth) + 下 (drop) + 鐵 (iron) + 驛 (post)
5673,4937,지하철역,지하철역,subway station,False,地下鐵驛,True,地下鐵驛,1,"[['지', '하', '철', '역'], ['지', '하', '철역'], ['지', '하철', '역'], ['지', '하철역'], ['지하', '철', '역'], ['지하', '철역'], ['지하철', '역'], ['지하철역']]","[['地', '下', '鐵', '驛'], ['地', '下', '鐵驛'], ['地', '下鐵', '驛'], ['地', '下鐵驛'], ['地下', '鐵', '驛'], ['地下', '鐵驛'], ['地下鐵', '驛'], ['地下鐵驛']]","(['지', '하', '철역'], ['地', '下', '鐵驛'])",지 (Ji) + 하 (Ha) + 철역 (a railway station),地 (earth) + 下 (drop) + 鐵驛 (a railroad station)
5673,4937,지하철역,지하철역,subway station,False,地下鐵驛,True,地下鐵驛,1,"[['지', '하', '철', '역'], ['지', '하', '철역'], ['지', '하철', '역'], ['지', '하철역'], ['지하', '철', '역'], ['지하', '철역'], ['지하철', '역'], ['지하철역']]","[['地', '下', '鐵', '驛'], ['地', '下', '鐵驛'], ['地', '下鐵', '驛'], ['地', '下鐵驛'], ['地下', '鐵', '驛'], ['地下', '鐵驛'], ['地下鐵', '驛'], ['地下鐵驛']]","(['지', '하철', '역'], ['地', '下鐵', '驛'])",지 (Ji) + 하철 (a summer season) + 역 (Station),地 (earth) + 下鐵 (cast iron) + 驛 (post)
5673,4937,지하철역,지하철역,subway station,False,地下鐵驛,True,地下鐵驛,1,"[['지', '하', '철', '역'], ['지', '하', '철역'], ['지', '하철', '역'], ['지', '하철역'], ['지하', '철', '역'], ['지하', '철역'], ['지하철', '역'], ['지하철역']]","[['地', '下', '鐵', '驛'], ['地', '下', '鐵驛'], ['地', '下鐵', '驛'], ['地', '下鐵驛'], ['地下', '鐵', '驛'], ['地下', '鐵驛'], ['地下鐵', '驛'], ['地下鐵驛']]","(['지', '하철역'], ['地', '下鐵驛'])",지 (Ji) + 하철역 (Hachol Station),地 (earth) + 下鐵驛 (get off at a railroad station)
5673,4937,지하철역,지하철역,subway station,False,地下鐵驛,True,地下鐵驛,1,"[['지', '하', '철', '역'], ['지', '하', '철역'], ['지', '하철', '역'], ['지', '하철역'], ['지하', '철', '역'], ['지하', '철역'], ['지하철', '역'], ['지하철역']]","[['地', '下', '鐵', '驛'], ['地', '下', '鐵驛'], ['地', '下鐵', '驛'], ['地', '下鐵驛'], ['地下', '鐵', '驛'], ['地下', '鐵驛'], ['地下鐵', '驛'], ['地下鐵驛']]","(['지하', '철', '역'], ['地下', '鐵', '驛'])",지하 (Underground) + 철 (Iron) + 역 (Station),地下 (underground) + 鐵 (iron) + 驛 (post)
5673,4937,지하철역,지하철역,subway station,False,地下鐵驛,True,地下鐵驛,1,"[['지', '하', '철', '역'], ['지', '하', '철역'], ['지', '하철', '역'], ['지', '하철역'], ['지하', '철', '역'], ['지하', '철역'], ['지하철', '역'], ['지하철역']]","[['地', '下', '鐵', '驛'], ['地', '下', '鐵驛'], ['地', '下鐵', '驛'], ['地', '下鐵驛'], ['地下', '鐵', '驛'], ['地下', '鐵驛'], ['地下鐵', '驛'], ['地下鐵驛']]","(['지하', '철역'], ['地下', '鐵驛'])",지하 (Underground) + 철역 (a railway station),地下 (underground) + 鐵驛 (a railroad station)
5673,4937,지하철역,지하철역,subway station,False,地下鐵驛,True,地下鐵驛,1,"[['지', '하', '철', '역'], ['지', '하', '철역'], ['지', '하철', '역'], ['지', '하철역'], ['지하', '철', '역'], ['지하', '철역'], ['지하철', '역'], ['지하철역']]","[['地', '下', '鐵', '驛'], ['地', '下', '鐵驛'], ['地', '下鐵', '驛'], ['地', '下鐵驛'], ['地下', '鐵', '驛'], ['地下', '鐵驛'], ['地下鐵', '驛'], ['地下鐵驛']]","(['지하철', '역'], ['地下鐵', '驛'])",지하철 (the subway) + 역 (Station),地下鐵 (subway) + 驛 (post)
5673,4937,지하철역,지하철역,subway station,False,地下鐵驛,True,地下鐵驛,1,"[['지', '하', '철', '역'], ['지', '하', '철역'], ['지', '하철', '역'], ['지', '하철역'], ['지하', '철', '역'], ['지하', '철역'], ['지하철', '역'], ['지하철역']]","[['地', '下', '鐵', '驛'], ['地', '下', '鐵驛'], ['地', '下鐵', '驛'], ['地', '下鐵驛'], ['地下', '鐵', '驛'], ['地下', '鐵驛'], ['地下鐵', '驛'], ['地下鐵驛']]","(['지하철역'], ['地下鐵驛'])",지하철역 (a subway station),地下鐵驛 (subway station)
5674,4936,지하철,지하철,subway,False,地下鐵,True,地下鐵,1,"[['지', '하', '철'], ['지', '하철'], ['지하', '철'], ['지하철']]","[['地', '下', '鐵'], ['地', '下鐵'], ['地下', '鐵'], ['地下鐵']]","(['지', '하', '철'], ['地', '下', '鐵'])",지 (Ji) + 하 (Ha) + 철 (Iron),地 (earth) + 下 (drop) + 鐵 (iron)
5674,4936,지하철,지하철,subway,False,地下鐵,True,地下鐵,1,"[['지', '하', '철'], ['지', '하철'], ['지하', '철'], ['지하철']]","[['地', '下', '鐵'], ['地', '下鐵'], ['地下', '鐵'], ['地下鐵']]","(['지', '하철'], ['地', '下鐵'])",지 (Ji) + 하철 (a summer season),地 (earth) + 下鐵 (cast iron)
5674,4936,지하철,지하철,subway,False,地下鐵,True,地下鐵,1,"[['지', '하', '철'], ['지', '하철'], ['지하', '철'], ['지하철']]","[['地', '下', '鐵'], ['地', '下鐵'], ['地下', '鐵'], ['地下鐵']]","(['지하', '철'], ['地下', '鐵'])",지하 (Underground) + 철 (Iron),地下 (underground) + 鐵 (iron)
5674,4936,지하철,지하철,subway,False,地下鐵,True,地下鐵,1,"[['지', '하', '철'], ['지', '하철'], ['지하', '철'], ['지하철']]","[['地', '下', '鐵'], ['地', '下鐵'], ['地下', '鐵'], ['地下鐵']]","(['지하철'], ['地下鐵'])",지하철 (the subway),地下鐵 (subway)
5675,4934,지난,지난,last,False,至難,True,至難,1,"[['지', '난'], ['지난']]","[['至', '難'], ['至難']]","(['지', '난'], ['至', '難'])",지 (Ji) + 난 (orchid),至 (come to) + 難 (difficult)
5675,4934,지난,지난,last,False,至難,True,至難,1,"[['지', '난'], ['지난']]","[['至', '難'], ['至難']]","(['지난'], ['至難'])",지난 (Last),至難 (the greatest difficulty)
5676,4933,지금,지금,now,False,只今,True,只今,1,"[['지', '금'], ['지금']]","[['只', '今'], ['只今']]","(['지', '금'], ['只', '今'])",지 (Ji) + 금 (gold),只 (only) + 今 (this day)
5676,4933,지금,지금,now,False,只今,True,只今,1,"[['지', '금'], ['지금']]","[['只', '今'], ['只今']]","(['지금'], ['只今'])",지금 (Now),只今 (only now)
5677,4932,지갑,지갑,wallet,False,紙匣,True,紙匣,1,"[['지', '갑'], ['지갑']]","[['紙', '匣'], ['紙匣']]","(['지', '갑'], ['紙', '匣'])",지 (Ji) + 갑 (Promontory),紙 (paper) + 匣 (box)
5677,4932,지갑,지갑,wallet,False,紙匣,True,紙匣,1,"[['지', '갑'], ['지갑']]","[['紙', '匣'], ['紙匣']]","(['지갑'], ['紙匣'])",지갑 (Wallet),紙匣 (a paper box)
5678,4931,중학생,중학생,middle school student,False,中學生,True,中學生,1,"[['중', '학', '생'], ['중', '학생'], ['중학', '생'], ['중학생']]","[['中', '學', '生'], ['中', '學生'], ['中學', '生'], ['中學生']]","(['중', '학', '생'], ['中', '學', '生'])",중 (Middle) + 학 (Crane) + 생 (Saint),中 (hit the wind) + 學 (learn) + 生 (bear)
5678,4931,중학생,중학생,middle school student,False,中學生,True,中學生,1,"[['중', '학', '생'], ['중', '학생'], ['중학', '생'], ['중학생']]","[['中', '學', '生'], ['中', '學生'], ['中學', '生'], ['中學生']]","(['중', '학생'], ['中', '學生'])",중 (Middle) + 학생 (Student),中 (hit the wind) + 學生 (student)
5678,4931,중학생,중학생,middle school student,False,中學生,True,中學生,1,"[['중', '학', '생'], ['중', '학생'], ['중학', '생'], ['중학생']]","[['中', '學', '生'], ['中', '學生'], ['中學', '生'], ['中學生']]","(['중학', '생'], ['中學', '生'])",중학 (middle school) + 생 (Saint),中學 (secondary school) + 生 (bear)
5678,4931,중학생,중학생,middle school student,False,中學生,True,中學生,1,"[['중', '학', '생'], ['중', '학생'], ['중학', '생'], ['중학생']]","[['中', '學', '生'], ['中', '學生'], ['中學', '生'], ['中學生']]","(['중학생'], ['中學生'])",중학생 (Middle school student),中學生 (a middle school student)
5679,4930,중국어,중국어,Chinese (language),False,中國語,True,中國語,1,"[['중', '국', '어'], ['중', '국어'], ['중국', '어'], ['중국어']]","[['中', '國', '語'], ['中', '國語'], ['中國', '語'], ['中國語']]","(['중', '국', '어'], ['中', '國', '語'])",중 (Middle) + 국 (Soup) + 어 (Uh.),中 (hit the wind) + 國 (country) + 語 (language)
5679,4930,중국어,중국어,Chinese (language),False,中國語,True,中國語,1,"[['중', '국', '어'], ['중', '국어'], ['중국', '어'], ['중국어']]","[['中', '國', '語'], ['中', '國語'], ['中國', '語'], ['中國語']]","(['중', '국어'], ['中', '國語'])",중 (Middle) + 국어 (Korean language),中 (hit the wind) + 國語 (national language)
5679,4930,중국어,중국어,Chinese (language),False,中國語,True,中國語,1,"[['중', '국', '어'], ['중', '국어'], ['중국', '어'], ['중국어']]","[['中', '國', '語'], ['中', '國語'], ['中國', '語'], ['中國語']]","(['중국', '어'], ['中國', '語'])",중국 (China) + 어 (Uh.),中國 (China) + 語 (language)
5679,4930,중국어,중국어,Chinese (language),False,中國語,True,中國語,1,"[['중', '국', '어'], ['중', '국어'], ['중국', '어'], ['중국어']]","[['中', '國', '語'], ['中', '國語'], ['中國', '語'], ['中國語']]","(['중국어'], ['中國語'])",중국어 (Chinese),中國語 (Chinese language)
5680,4929,중국,중국,China,False,中國,True,中國,1,"[['중', '국'], ['중국']]","[['中', '國'], ['中國']]","(['중', '국'], ['中', '國'])",중 (Middle) + 국 (Soup),中 (hit the wind) + 國 (country)
5680,4929,중국,중국,China,False,中國,True,中國,1,"[['중', '국'], ['중국']]","[['中', '國'], ['中國']]","(['중국'], ['中國'])",중국 (China),中國 (China)
5681,4928,준비,준비하다,to prepare,True,準備,True,準備하다,1,"[['준', '비'], ['준비']]","[['準', '備'], ['準備']]","(['준', '비'], ['準', '備'])",준 (Jun) + 비 (Rain),準 (agree) + 備 (arrange)
5681,4928,준비,준비하다,to prepare,True,準備,True,準備하다,1,"[['준', '비'], ['준비']]","[['準', '備'], ['準備']]","(['준비'], ['準備'])",준비 (Ready),準備 (Get ready.)
5682,4927,주차장,주차장,parking lot,False,駐車場,True,駐車場,1,"[['주', '차', '장'], ['주', '차장'], ['주차', '장'], ['주차장']]","[['駐', '車', '場'], ['駐', '車場'], ['駐車', '場'], ['駐車場']]","(['주', '차', '장'], ['駐', '車', '場'])",주 (Week) + 차 (Tea) + 장 (chapter),駐 (stop) + 車 (car) + 場 (yard)
5682,4927,주차장,주차장,parking lot,False,駐車場,True,駐車場,1,"[['주', '차', '장'], ['주', '차장'], ['주차', '장'], ['주차장']]","[['駐', '車', '場'], ['駐', '車場'], ['駐車', '場'], ['駐車場']]","(['주', '차장'], ['駐', '車場'])",주 (Week) + 차장 (Deputy director),駐 (stop) + 車場 (a parking lot)
5682,4927,주차장,주차장,parking lot,False,駐車場,True,駐車場,1,"[['주', '차', '장'], ['주', '차장'], ['주차', '장'], ['주차장']]","[['駐', '車', '場'], ['駐', '車場'], ['駐車', '場'], ['駐車場']]","(['주차', '장'], ['駐車', '場'])",주차 (Parking) + 장 (chapter),駐車 (parking) + 場 (yard)
5682,4927,주차장,주차장,parking lot,False,駐車場,True,駐車場,1,"[['주', '차', '장'], ['주', '차장'], ['주차', '장'], ['주차장']]","[['駐', '車', '場'], ['駐', '車場'], ['駐車', '場'], ['駐車場']]","(['주차장'], ['駐車場'])",주차장 (parking lot),駐車場 (parking lot)
5683,4922,주소,주소,address,False,住所,True,住所,1,"[['주', '소'], ['주소']]","[['住', '所'], ['住所']]","(['주', '소'], ['住', '所'])",주 (Week) + 소 (Cow.),住 (Stay.) + 所 (circumstance)
5683,4922,주소,주소,address,False,住所,True,住所,1,"[['주', '소'], ['주소']]","[['住', '所'], ['住所']]","(['주소'], ['住所'])",주소 (Address),住所 (residence)
5684,4921,주말,주말,weekend,False,週末,True,週末,1,"[['주', '말'], ['주말']]","[['週', '末'], ['週末']]","(['주', '말'], ['週', '末'])",주 (Week) + 말 (Horse),週 (week) + 末 (the last)
5684,4921,주말,주말,weekend,False,週末,True,週末,1,"[['주', '말'], ['주말']]","[['週', '末'], ['週末']]","(['주말'], ['週末'])",주말 (Weekend),週末 (weekend)
5685,4915,제주도,제주도,Jeju Island,False,濟州島,True,濟州島,1,"[['제', '주', '도'], ['제', '주도'], ['제주', '도'], ['제주도']]","[['濟', '州', '島'], ['濟', '州島'], ['濟州', '島'], ['濟州島']]","(['제', '주', '도'], ['濟', '州', '島'])",제 (My) + 주 (Week) + 도 (degree),濟 (save) + 州 (a state) + 島 (island)
5685,4915,제주도,제주도,Jeju Island,False,濟州島,True,濟州島,1,"[['제', '주', '도'], ['제', '주도'], ['제주', '도'], ['제주도']]","[['濟', '州', '島'], ['濟', '州島'], ['濟州', '島'], ['濟州島']]","(['제', '주도'], ['濟', '州島'])",제 (My) + 주도 (the capital city),濟 (save) + 州島 (a state island)
5685,4915,제주도,제주도,Jeju Island,False,濟州島,True,濟州島,1,"[['제', '주', '도'], ['제', '주도'], ['제주', '도'], ['제주도']]","[['濟', '州', '島'], ['濟', '州島'], ['濟州', '島'], ['濟州島']]","(['제주', '도'], ['濟州', '島'])",제주 (Jeju) + 도 (degree),濟州 (Jeju Island) + 島 (island)
5685,4915,제주도,제주도,Jeju Island,False,濟州島,True,濟州島,1,"[['제', '주', '도'], ['제', '주도'], ['제주', '도'], ['제주도']]","[['濟', '州', '島'], ['濟', '州島'], ['濟州', '島'], ['濟州島']]","(['제주도'], ['濟州島'])",제주도 (Jeju Island),濟州島 (Jeju Island)
5686,4717,점심,점심,lunch,False,點心,True,點心,1,"[['점', '심'], ['점심']]","[['點', '心'], ['點心']]","(['점', '심'], ['點', '心'])",점 (Point) + 심 (Lead),點 (point) + 心 (heart)
5686,4717,점심,점심,lunch,False,點心,True,點心,1,"[['점', '심'], ['점심']]","[['點', '心'], ['點心']]","(['점심'], ['點心'])",점심 (lunch),點心 (confection)
5687,4716,전화번호,전화번호,telephone number,False,電話番號,True,電話番號,1,"[['전', '화', '번', '호'], ['전', '화', '번호'], ['전', '화번', '호'], ['전', '화번호'], ['전화', '번', '호'], ['전화', '번호'], ['전화번', '호'], ['전화번호']]","[['電', '話', '番', '號'], ['電', '話', '番號'], ['電', '話番', '號'], ['電', '話番號'], ['電話', '番', '號'], ['電話', '番號'], ['電話番', '號'], ['電話番號']]","(['전', '화', '번', '호'], ['電', '話', '番', '號'])",전 (Jeon) + 화 (anger) + 번 (Earned) + 호 (issue),電 (electricity) + 話 (a word) + 番 (several times) + 號 (number)
