,Unnamed: 0,index,hangul_word,english_phrase,does_end_in_hada,hanja_word,hanja_exists,hanja_word_with_hada,num_hangul_words,hangul_syll_chains,hanja_syll_chains,hangul_hanja_subseq_chain,hangul_chain_with_trans,hanja_chain_with_trans
4642,5375,책,책,book,False,磔,True,磔,53,['책'],['磔'],"('책', '磔')",책 (Books),磔 (old-fashioned)
4644,5377,책,책,book,False,策,True,策,53,['책'],['策'],"('책', '策')",책 (Books),策 (plan)
4647,5380,책,책,book,False,箦,True,箦,53,['책'],['箦'],"('책', '箦')",책 (Books),箦 (break)
4648,5381,책,책,book,False,簀,True,簀,53,['책'],['簀'],"('책', '簀')",책 (Books),簀 (break)
4651,5384,책,책,book,False,舴,True,舴,53,['책'],['舴'],"('책', '舴')",책 (Books),舴 (the completion of a load)
4657,5390,책,책,book,False,蚱,True,蚱,53,['책'],['蚱'],"('책', '蚱')",책 (Books),蚱 (grasshopper)
4660,5393,책,책,book,False,責,True,責,53,['책'],['責'],"('책', '責')",책 (Books),責 (blame)
4661,5394,책,책,book,False,责,True,责,53,['책'],['责'],"('책', '责')",책 (Books),责 (blame)
4662,5395,책,책,book,False,迮,True,迮,53,['책'],['迮'],"('책', '迮')",책 (Books),迮 (respect)
4681,1614,번,번,counting unit after number,False,勫,True,勫,53,['번'],['勫'],"('번', '勫')",번 (Earned),勫 (background)
4686,1619,번,번,counting unit after number,False,幡,True,幡,53,['번'],['幡'],"('번', '幡')",번 (Earned),幡 (flag)
4690,1623,번,번,counting unit after number,False,樊,True,樊,53,['번'],['樊'],"('번', '樊')",번 (Earned),樊 (fence)
4694,1627,번,번,counting unit after number,False,烦,True,烦,53,['번'],['烦'],"('번', '烦')",번 (Earned),烦 (bother one's head)
4695,1628,번,번,counting unit after number,False,煩,True,煩,53,['번'],['煩'],"('번', '煩')",번 (Earned),煩 (bother one's head)
4696,1629,번,번,counting unit after number,False,燔,True,燔,53,['번'],['燔'],"('번', '燔')",번 (Earned),燔 (burn)
4699,1632,번,번,counting unit after number,False,番,True,番,53,['번'],['番'],"('번', '番')",번 (Earned),番 (several times)
4701,1634,번,번,counting unit after number,False,籓,True,籓,53,['번'],['籓'],"('번', '籓')",번 (Earned),籓 (fan.)
4703,1636,번,번,counting unit after number,False,繁,True,繁,53,['번'],['繁'],"('번', '繁')",번 (Earned),繁 (numerous)
4706,1639,번,번,counting unit after number,False,翻,True,翻,53,['번'],['翻'],"('번', '翻')",번 (Earned),翻 (turn over)
4708,1641,번,번,counting unit after number,False,蕃,True,蕃,53,['번'],['蕃'],"('번', '蕃')",번 (Earned),蕃 (wild)
4710,1643,번,번,counting unit after number,False,藩,True,藩,53,['번'],['藩'],"('번', '藩')",번 (Earned),藩 (ensign)
4711,1644,번,번,counting unit after number,False,蘩,True,蘩,53,['번'],['蘩'],"('번', '蘩')",번 (Earned),蘩 (have a purpose)
4713,1646,번,번,counting unit after number,False,袢,True,袢,53,['번'],['袢'],"('번', '袢')",번 (Earned),袢 (loop)
4715,1648,번,번,counting unit after number,False,蹯,True,蹯,53,['번'],['蹯'],"('번', '蹯')",번 (Earned),蹯 (weave)
4734,3121,약,약,medicine,False,哟,True,哟,49,['약'],['哟'],"('약', '哟')",약 (About),"哟 (Oh, my dear.)"
4735,3122,약,약,medicine,False,喲,True,喲,49,['약'],['喲'],"('약', '喲')",약 (About),"喲 (Oh, my dear.)"
4737,3124,약,약,medicine,False,弱,True,弱,49,['약'],['弱'],"('약', '弱')",약 (About),弱 (weak)
4745,3132,약,약,medicine,False,箬,True,箬,49,['약'],['箬'],"('약', '箬')",약 (About),箬 (feel)
4749,3136,약,약,medicine,False,約,True,約,49,['약'],['約'],"('약', '約')",약 (About),約 (agree)
4751,3138,약,약,medicine,False,约,True,约,49,['약'],['约'],"('약', '约')",약 (About),约 (agree)
4752,3139,약,약,medicine,False,若,True,若,49,['약'],['若'],"('약', '若')",약 (About),若 (if)
4753,3140,약,약,medicine,False,药,True,药,49,['약'],['药'],"('약', '药')",약 (About),药 (medicine)
4754,3141,약,약,medicine,False,葯,True,葯,49,['약'],['葯'],"('약', '葯')",약 (About),葯 (medicine)
4755,3142,약,약,medicine,False,蒻,True,蒻,49,['약'],['蒻'],"('약', '蒻')",약 (About),蒻 (jaclysmic)
4758,3145,약,약,medicine,False,藥,True,藥,49,['약'],['藥'],"('약', '藥')",약 (About),藥 (medicine)
4760,3147,약,약,medicine,False,跃,True,跃,49,['약'],['跃'],"('약', '跃')",약 (About),跃 (leap)
4761,3148,약,약,medicine,False,躍,True,躍,49,['약'],['躍'],"('약', '躍')",약 (About),躍 (leap)
4763,3150,약,약,medicine,False,鑰,True,鑰,49,['약'],['鑰'],"('약', '鑰')",약 (About),鑰 (key)
4768,3155,약,약,medicine,False,龠,True,龠,49,['약'],['龠'],"('약', '龠')",약 (About),龠 (Yes.)
4783,5207,착,착하다,to be kind,True,凿,True,凿하다,48,['착'],['凿'],"('착', '凿')",착 (Here),凿 (chisel)
4787,5211,착,착하다,to be kind,True,戳,True,戳하다,48,['착'],['戳'],"('착', '戳')",착 (Here),戳 (poke)
4788,5212,착,착하다,to be kind,True,捉,True,捉하다,48,['착'],['捉'],"('착', '捉')",착 (Here),捉 (catch)
4789,5213,착,착하다,to be kind,True,搾,True,搾하다,48,['착'],['搾'],"('착', '搾')",착 (Here),搾 (milk)
4794,5218,착,착하다,to be kind,True,斲,True,斲하다,48,['착'],['斲'],"('착', '斲')",착 (Here),斲 (absorb)
4796,5220,착,착하다,to be kind,True,浞,True,浞하다,48,['착'],['浞'],"('착', '浞')",착 (Here),浞 (be bound together)
4799,5223,착,착하다,to be kind,True,着,True,着하다,48,['착'],['着'],"('착', '着')",착 (Here),着 (catch)
4801,5225,착,착하다,to be kind,True,窄,True,窄하다,48,['착'],['窄'],"('착', '窄')",착 (Here),窄 (narrow)
4802,5226,착,착하다,to be kind,True,笮,True,笮하다,48,['착'],['笮'],"('착', '笮')",착 (Here),笮 (the size of a wave)
4806,5230,착,착하다,to be kind,True,糳,True,糳하다,48,['착'],['糳'],"('착', '糳')",착 (Here),糳 (extraction)
4809,5233,착,착하다,to be kind,True,諑,True,諑하다,48,['착'],['諑'],"('착', '諑')",착 (Here),諑 (fall off)
4810,5234,착,착하다,to be kind,True,诼,True,诼하다,48,['착'],['诼'],"('착', '诼')",착 (Here),诼 (fall off)
4815,5239,착,착하다,to be kind,True,錯,True,錯하다,48,['착'],['錯'],"('착', '錯')",착 (Here),錯 (be wrong)
4817,5241,착,착하다,to be kind,True,鑿,True,鑿하다,48,['착'],['鑿'],"('착', '鑿')",착 (Here),鑿 (chisel)
4818,5242,착,착하다,to be kind,True,错,True,错하다,48,['착'],['错'],"('착', '错')",착 (Here),错 (be wrong)
4819,5243,착,착하다,to be kind,True,齪,True,齪하다,48,['착'],['齪'],"('착', '齪')",착 (Here),齪 (dirty)
4820,5244,착,착하다,to be kind,True,龊,True,龊하다,48,['착'],['龊'],"('착', '龊')",착 (Here),龊 (dirty)
4831,993,명,명,counting unit for people,False,冥,True,冥,48,['명'],['冥'],"('명', '冥')",명 (order),冥 (faintly)
4833,995,명,명,counting unit for people,False,名,True,名,48,['명'],['名'],"('명', '名')",명 (order),名 (name)
4834,996,명,명,counting unit for people,False,命,True,命,48,['명'],['命'],"('명', '命')",명 (order),命 (destiny)
4839,1001,명,명,counting unit for people,False,明,True,明,48,['명'],['明'],"('명', '明')",명 (order),明 (clear)
4840,1002,명,명,counting unit for people,False,暝,True,暝,48,['명'],['暝'],"('명', '暝')",명 (order),暝 (still)
4845,1007,명,명,counting unit for people,False,溟,True,溟,48,['명'],['溟'],"('명', '溟')",명 (order),溟 (clear)
4849,1011,명,명,counting unit for people,False,皿,True,皿,48,['명'],['皿'],"('명', '皿')",명 (order),皿 (dish)
4852,1014,명,명,counting unit for people,False,瞑,True,瞑,48,['명'],['瞑'],"('명', '瞑')",명 (order),瞑 (close one's eyes)
4854,1016,명,명,counting unit for people,False,茗,True,茗,48,['명'],['茗'],"('명', '茗')",명 (order),茗 (tea)
4856,1018,명,명,counting unit for people,False,螟,True,螟,48,['명'],['螟'],"('명', '螟')",명 (order),螟 (moth)
4860,1022,명,명,counting unit for people,False,酩,True,酩,48,['명'],['酩'],"('명', '酩')",명 (order),酩 (get drunk)
4861,1023,명,명,counting unit for people,False,銘,True,銘,48,['명'],['銘'],"('명', '銘')",명 (order),銘 (inscribe)
4862,1024,명,명,counting unit for people,False,铭,True,铭,48,['명'],['铭'],"('명', '铭')",명 (order),铭 (inscribe)
4863,1025,명,명,counting unit for people,False,鳴,True,鳴,48,['명'],['鳴'],"('명', '鳴')",명 (order),鳴 (chime)
4865,1027,명,명,counting unit for people,False,鸣,True,鸣,48,['명'],['鸣'],"('명', '鸣')",명 (order),鸣 (chime)
4878,5786,피,피,blood,False,佊,True,佊,43,['피'],['佊'],"('피', '佊')",피 (Blood),佊 (son)
4879,5787,피,피,blood,False,帔,True,帔,43,['피'],['帔'],"('피', '帔')",피 (Blood),帔 (coat)
4880,5788,피,피,blood,False,彼,True,彼,43,['피'],['彼'],"('피', '彼')",피 (Blood),彼 (that)
4882,5790,피,피,blood,False,披,True,披,43,['피'],['披'],"('피', '披')",피 (Blood),披 (cuff)
4888,5796,피,피,blood,False,疲,True,疲,43,['피'],['疲'],"('피', '疲')",피 (Blood),疲 (be worn out)
4889,5797,피,피,blood,False,皮,True,皮,43,['피'],['皮'],"('피', '皮')",피 (Blood),皮 (skin)
4895,5803,피,피,blood,False,被,True,被,43,['피'],['被'],"('피', '被')",피 (Blood),被 (cover)
4896,5804,피,피,blood,False,襬,True,襬,43,['피'],['襬'],"('피', '襬')",피 (Blood),襬 (set afoot)
4901,5809,피,피,blood,False,辟,True,辟,43,['피'],['辟'],"('피', '辟')",피 (Blood),辟 (extend)
4902,5810,피,피,blood,False,避,True,避,43,['피'],['避'],"('피', '避')",피 (Blood),避 (avoid)
4903,5811,피,피,blood,False,鈹,True,鈹,43,['피'],['鈹'],"('피', '鈹')",피 (Blood),鈹 (beryllium)
4905,5813,피,피,blood,False,铍,True,铍,43,['피'],['铍'],"('피', '铍')",피 (Blood),铍 (beryllium)
4906,5814,피,피,blood,False,陂,True,陂,43,['피'],['陂'],"('피', '陂')",피 (Blood),陂 (background)
4921,2695,세,세,three (when modifying a counting unit that follows),False,世,True,世,43,['세'],['世'],"('세', '世')",세 (rent),世 (world)
4924,2698,세,세,three (when modifying a counting unit that follows),False,勢,True,勢,43,['세'],['勢'],"('세', '勢')",세 (rent),勢 (potential)
4926,2700,세,세,three (when modifying a counting unit that follows),False,岁,True,岁,43,['세'],['岁'],"('세', '岁')",세 (rent),岁 (year)
4927,2701,세,세,three (when modifying a counting unit that follows),False,嵗,True,嵗,43,['세'],['嵗'],"('세', '嵗')",세 (rent),嵗 (year)
4932,2706,세,세,three (when modifying a counting unit that follows),False,歲,True,歲,43,['세'],['歲'],"('세', '歲')",세 (rent),歲 (year)
4934,2708,세,세,three (when modifying a counting unit that follows),False,洒,True,洒,43,['세'],['洒'],"('세', '洒')",세 (rent),洒 (spill)
4935,2709,세,세,three (when modifying a counting unit that follows),False,洗,True,洗,43,['세'],['洗'],"('세', '洗')",세 (rent),洗 (wash)
4939,2713,세,세,three (when modifying a counting unit that follows),False,稅,True,稅,43,['세'],['稅'],"('세', '稅')",세 (rent),稅 (tax)
4940,2714,세,세,three (when modifying a counting unit that follows),False,税,True,税,43,['세'],['税'],"('세', '税')",세 (rent),税 (tax)
4942,2716,세,세,three (when modifying a counting unit that follows),False,細,True,細,43,['세'],['細'],"('세', '細')",세 (rent),細 (detailed)
4943,2717,세,세,three (when modifying a counting unit that follows),False,繐,True,繐,43,['세'],['繐'],"('세', '繐')",세 (rent),繐 (ear)
4944,2718,세,세,three (when modifying a counting unit that follows),False,细,True,细,43,['세'],['细'],"('세', '细')",세 (rent),细 (detailed)
4946,2720,세,세,three (when modifying a counting unit that follows),False,蛻,True,蛻,43,['세'],['蛻'],"('세', '蛻')",세 (rent),蛻 (lose one's skin)
4950,2724,세,세,three (when modifying a counting unit that follows),False,跩,True,跩,43,['세'],['跩'],"('세', '跩')",세 (rent),跩 (waddle)
4968,4946,집,집,house,False,執,True,執,41,['집'],['執'],"('집', '執')",집 (Home),執 (stick to)
4971,4949,집,집,house,False,戢,True,戢,41,['집'],['戢'],"('집', '戢')",집 (Home),戢 (fold)
4972,4950,집,집,house,False,执,True,执,41,['집'],['执'],"('집', '执')",집 (Home),执 (stick to)
4976,4954,집,집,house,False,緝,True,緝,41,['집'],['緝'],"('집', '緝')",집 (Home),緝 (arrest)
4978,4956,집,집,house,False,缉,True,缉,41,['집'],['缉'],"('집', '缉')",집 (Home),缉 (arrest)
4983,4961,집,집,house,False,輯,True,輯,41,['집'],['輯'],"('집', '輯')",집 (Home),輯 (compile)
4984,4962,집,집,house,False,辑,True,辑,41,['집'],['辑'],"('집', '辑')",집 (Home),辑 (compile)
4987,4965,집,집,house,False,集,True,集,41,['집'],['集'],"('집', '集')",집 (Home),集 (gather)
5006,774,달,달,month,False,哒,True,哒,41,['달'],['哒'],"('달', '哒')",달 (Month),哒 (clatter)
5007,775,달,달,month,False,噠,True,噠,41,['달'],['噠'],"('달', '噠')",달 (Month),噠 (clatter)
5010,778,달,달,month,False,妲,True,妲,41,['달'],['妲'],"('달', '妲')",달 (Month),妲 (big)
5011,779,달,달,month,False,怛,True,怛,41,['달'],['怛'],"('달', '怛')",달 (Month),怛 (barely)
5012,780,달,달,month,False,挞,True,挞,41,['달'],['挞'],"('달', '挞')",달 (Month),挞 (cuff)
5013,781,달,달,month,False,撻,True,撻,41,['달'],['撻'],"('달', '撻')",달 (Month),撻 (cuff)
5019,787,달,달,month,False,獺,True,獺,41,['달'],['獺'],"('달', '獺')",달 (Month),獺 (otter)
5020,788,달,달,month,False,疸,True,疸,41,['달'],['疸'],"('달', '疸')",달 (Month),疸 (be ill-tempered)
5021,789,달,달,month,False,笪,True,笪,41,['달'],['笪'],"('달', '笪')",달 (Month),笪 (David.)
5028,796,달,달,month,False,跶,True,跶,41,['달'],['跶'],"('달', '跶')",달 (Month),跶 (absorb)
5029,797,달,달,month,False,躂,True,躂,41,['달'],['躂'],"('달', '躂')",달 (Month),躂 (absorb)
5030,798,달,달,month,False,逹,True,逹,41,['달'],['逹'],"('달', '逹')",달 (Month),逹 (come to)
5031,799,달,달,month,False,達,True,達,41,['달'],['達'],"('달', '達')",달 (Month),達 (attain)
5033,801,달,달,month,False,闥,True,闥,41,['달'],['闥'],"('달', '闥')",달 (Month),闥 (excel)
5034,802,달,달,month,False,闼,True,闼,41,['달'],['闼'],"('달', '闼')",달 (Month),闼 (excel)
5035,803,달,달,month,False,靼,True,靼,41,['달'],['靼'],"('달', '靼')",달 (Month),靼 (arrest)
5036,804,달,달,month,False,鞑,True,鞑,41,['달'],['鞑'],"('달', '鞑')",달 (Month),鞑 (bear)
5037,805,달,달,month,False,韃,True,韃,41,['달'],['韃'],"('달', '韃')",달 (Month),韃 (bear)
5046,2647,색,색,color,False,啬,True,啬,40,['색'],['啬'],"('색', '啬')",색 (Colors),啬 (frugalive)
5047,2648,색,색,color,False,嗇,True,嗇,40,['색'],['嗇'],"('색', '嗇')",색 (Colors),嗇 (frugalive)
5048,2649,색,색,color,False,嗦,True,嗦,40,['색'],['嗦'],"('색', '嗦')",색 (Colors),嗦 (make a fuss)
5053,2654,색,색,color,False,槭,True,槭,40,['색'],['槭'],"('색', '槭')",색 (Colors),槭 (maple)
5062,2663,색,색,color,False,穑,True,穑,40,['색'],['穑'],"('색', '穑')",색 (Colors),穑 (cultivate)
5063,2664,색,색,color,False,穡,True,穡,40,['색'],['穡'],"('색', '穡')",색 (Colors),穡 (cultivate)
5065,2666,색,색,color,False,索,True,索,40,['색'],['索'],"('색', '索')",색 (Colors),索 (ask)
5067,2668,색,색,color,False,色,True,色,40,['색'],['色'],"('색', '色')",색 (Colors),色 (colour)
5068,2669,색,색,color,False,賾,True,賾,40,['색'],['賾'],"('색', '賾')",색 (Colors),賾 (ground)
5069,2670,색,색,color,False,赜,True,赜,40,['색'],['赜'],"('색', '赜')",색 (Colors),赜 (ground)
5071,2672,색,색,color,False,銫,True,銫,40,['색'],['銫'],"('색', '銫')",색 (Colors),銫 (cesium)
5073,2674,색,색,color,False,铯,True,铯,40,['색'],['铯'],"('색', '铯')",색 (Colors),铯 (cesium)
5089,4367,잔,잔,counting unit for glasses or cups,False,孱,True,孱,39,['잔'],['孱'],"('잔', '孱')",잔 (Cup),孱 (weak)
5091,4369,잔,잔,counting unit for glasses or cups,False,戋,True,戋,39,['잔'],['戋'],"('잔', '戋')",잔 (Cup),戋 (barely)
5092,4370,잔,잔,counting unit for glasses or cups,False,戔,True,戔,39,['잔'],['戔'],"('잔', '戔')",잔 (Cup),戔 (barely)
5094,4372,잔,잔,counting unit for glasses or cups,False,栈,True,栈,39,['잔'],['栈'],"('잔', '栈')",잔 (Cup),栈 (stack)
5096,4374,잔,잔,counting unit for glasses or cups,False,棧,True,棧,39,['잔'],['棧'],"('잔', '棧')",잔 (Cup),棧 (stack)
5097,4375,잔,잔,counting unit for glasses or cups,False,残,True,残,39,['잔'],['残'],"('잔', '残')",잔 (Cup),残 (disability)
5098,4376,잔,잔,counting unit for glasses or cups,False,殘,True,殘,39,['잔'],['殘'],"('잔', '殘')",잔 (Cup),殘 (disability)
5100,4378,잔,잔,counting unit for glasses or cups,False,潺,True,潺,39,['잔'],['潺'],"('잔', '潺')",잔 (Cup),潺 (murmur)
5102,4380,잔,잔,counting unit for glasses or cups,False,盏,True,盏,39,['잔'],['盏'],"('잔', '盏')",잔 (Cup),盏 (bowl)
5103,4381,잔,잔,counting unit for glasses or cups,False,盞,True,盞,39,['잔'],['盞'],"('잔', '盞')",잔 (Cup),盞 (bowl)
5125,3194,열,열,fever,False,噎,True,噎,38,['열'],['噎'],"('열', '噎')",열 (Heat),噎 (choke)
5127,3196,열,열,fever,False,悅,True,悅,38,['열'],['悅'],"('열', '悅')",열 (Heat),悅 (pleasant)
5128,3197,열,열,fever,False,悦,True,悦,38,['열'],['悦'],"('열', '悦')",열 (Heat),悦 (pleasant)
5129,3198,열,열,fever,False,揑,True,揑,38,['열'],['揑'],"('열', '揑')",열 (Heat),揑 (to bevel)
5130,3199,열,열,fever,False,涅,True,涅,38,['열'],['涅'],"('열', '涅')",열 (Heat),涅 (naught)
5133,3202,열,열,fever,False,热,True,热,38,['열'],['热'],"('열', '热')",열 (Heat),热 (hot)
5134,3203,열,열,fever,False,熱,True,熱,38,['열'],['熱'],"('열', '熱')",열 (Heat),熱 (hot)
5136,3205,열,열,fever,False,閱,True,閱,38,['열'],['閱'],"('열', '閱')",열 (Heat),閱 (read)
5137,3206,열,열,fever,False,閲,True,閲,38,['열'],['閲'],"('열', '閲')",열 (Heat),閲 (read)
5138,3207,열,열,fever,False,阅,True,阅,38,['열'],['阅'],"('열', '阅')",열 (Heat),阅 (read)
5144,3213,열,열,ten,False,噎,True,噎,38,['열'],['噎'],"('열', '噎')",열 (Heat),噎 (choke)
5146,3215,열,열,ten,False,悅,True,悅,38,['열'],['悅'],"('열', '悅')",열 (Heat),悅 (pleasant)
5147,3216,열,열,ten,False,悦,True,悦,38,['열'],['悦'],"('열', '悦')",열 (Heat),悦 (pleasant)
5148,3217,열,열,ten,False,揑,True,揑,38,['열'],['揑'],"('열', '揑')",열 (Heat),揑 (to bevel)
5149,3218,열,열,ten,False,涅,True,涅,38,['열'],['涅'],"('열', '涅')",열 (Heat),涅 (naught)
5152,3221,열,열,ten,False,热,True,热,38,['열'],['热'],"('열', '热')",열 (Heat),热 (hot)
5153,3222,열,열,ten,False,熱,True,熱,38,['열'],['熱'],"('열', '熱')",열 (Heat),熱 (hot)
5155,3224,열,열,ten,False,閱,True,閱,38,['열'],['閱'],"('열', '閱')",열 (Heat),閱 (read)
5156,3225,열,열,ten,False,閲,True,閲,38,['열'],['閲'],"('열', '閲')",열 (Heat),閲 (read)
5157,3226,열,열,ten,False,阅,True,阅,38,['열'],['阅'],"('열', '阅')",열 (Heat),阅 (read)
5163,684,내,내,my,False,乃,True,乃,38,['내'],['乃'],"('내', '乃')",내 (My),乃 (but)
5164,685,내,내,my,False,內,True,內,38,['내'],['內'],"('내', '內')",내 (My),內 (inside)
5165,686,내,내,my,False,内,True,内,38,['내'],['内'],"('내', '内')",내 (My),内 (inside)
5167,688,내,내,my,False,奈,True,奈,38,['내'],['奈'],"('내', '奈')",내 (My),奈 (barely)
5168,689,내,내,my,False,奶,True,奶,38,['내'],['奶'],"('내', '奶')",내 (My),奶 (milk)
5169,690,내,내,my,False,嬭,True,嬭,38,['내'],['嬭'],"('내', '嬭')",내 (My),嬭 (milk)
5174,695,내,내,my,False,柰,True,柰,38,['내'],['柰'],"('내', '柰')",내 (My),柰 (kaempferi Corporation)
5175,696,내,내,my,False,氖,True,氖,38,['내'],['氖'],"('내', '氖')",내 (My),氖 (neon)
5181,702,내,내,my,False,耐,True,耐,38,['내'],['耐'],"('내', '耐')",내 (My),耐 (bear)
5182,703,내,내,my,False,萘,True,萘,38,['내'],['萘'],"('내', '萘')",내 (My),萘 (naphthalene)
5185,706,내,내,my,False,迺,True,迺,38,['내'],['迺'],"('내', '迺')",내 (My),迺 (John F. Kennedy)
5187,708,내,내,my,False,錼,True,錼,38,['내'],['錼'],"('내', '錼')",내 (My),錼 (neptunium of neptunium)
5188,709,내,내,my,False,鼐,True,鼐,38,['내'],['鼐'],"('내', '鼐')",내 (My),鼐 (block)
5201,4313,일,일하다,to work,True,一,True,一하다,34,['일'],['一'],"('일', '一')",일 (Work),一 (one)
5202,4314,일,일하다,to work,True,佚,True,佚하다,34,['일'],['佚'],"('일', '佚')",일 (Work),佚 (lose)
5203,4315,일,일하다,to work,True,佾,True,佾하다,34,['일'],['佾'],"('일', '佾')",일 (Work),佾 (the Holy Grail)
5208,4320,일,일하다,to work,True,壹,True,壹하다,34,['일'],['壹'],"('일', '壹')",일 (Work),壹 (one)
5212,4324,일,일하다,to work,True,日,True,日하다,34,['일'],['日'],"('일', '日')",일 (Work),日 (day)
5215,4327,일,일하다,to work,True,溢,True,溢하다,34,['일'],['溢'],"('일', '溢')",일 (Work),溢 (overflow)
5219,4331,일,일하다,to work,True,軼,True,軼하다,34,['일'],['軼'],"('일', '軼')",일 (Work),軼 (excel)
5220,4332,일,일하다,to work,True,轶,True,轶하다,34,['일'],['轶'],"('일', '轶')",일 (Work),轶 (excel)
5222,4334,일,일하다,to work,True,逸,True,逸하다,34,['일'],['逸'],"('일', '逸')",일 (Work),逸 (loose)
5225,4337,일,일하다,to work,True,鎰,True,鎰하다,34,['일'],['鎰'],"('일', '鎰')",일 (Work),鎰 (year)
5226,4338,일,일하다,to work,True,镒,True,镒하다,34,['일'],['镒'],"('일', '镒')",일 (Work),镒 (year)
5236,3594,월,월,month,False,刖,True,刖,34,['월'],['刖'],"('월', '刖')",월 (month),刖 (run off the water)
5238,3596,월,월,month,False,怴,True,怴,34,['월'],['怴'],"('월', '怴')",월 (month),怴 (absorb)
5241,3599,월,월,month,False,月,True,月,34,['월'],['月'],"('월', '月')",월 (month),月 (month)
5243,3601,월,월,month,False,樾,True,樾,34,['월'],['樾'],"('월', '樾')",월 (month),樾 (more and more)
5246,3604,월,월,month,False,粤,True,粤,34,['월'],['粤'],"('월', '粤')",월 (month),粤 (canton)
5247,3605,월,월,month,False,粵,True,粵,34,['월'],['粵'],"('월', '粵')",월 (month),粵 (canton)
5250,3608,월,월,month,False,越,True,越,34,['월'],['越'],"('월', '越')",월 (month),越 (cross)
5253,3611,월,월,month,False,鈅,True,鈅,34,['월'],['鈅'],"('월', '鈅')",월 (month),鈅 (key)
5254,3612,월,월,month,False,鉞,True,鉞,34,['월'],['鉞'],"('월', '鉞')",월 (month),鉞 (again)
5255,3613,월,월,month,False,钥,True,钥,34,['월'],['钥'],"('월', '钥')",월 (month),钥 (key)
5256,3614,월,월,month,False,钺,True,钺,34,['월'],['钺'],"('월', '钺')",월 (month),钺 (again)
5269,596,귀,귀,ear,False,刿,True,刿,32,['귀'],['刿'],"('귀', '刿')",귀 (Ear),刿 (gauze)
5270,597,귀,귀,ear,False,劌,True,劌,32,['귀'],['劌'],"('귀', '劌')",귀 (Ear),劌 (gauze)
5272,599,귀,귀,ear,False,宄,True,宄,32,['귀'],['宄'],"('귀', '宄')",귀 (Ear),宄 (a cast of a person)
5275,602,귀,귀,ear,False,归,True,归,32,['귀'],['归'],"('귀', '归')",귀 (Ear),归 (return)
5277,604,귀,귀,ear,False,晷,True,晷,32,['귀'],['晷'],"('귀', '晷')",귀 (Ear),晷 (a sundial)
5281,608,귀,귀,ear,False,歸,True,歸,32,['귀'],['歸'],"('귀', '歸')",귀 (Ear),歸 (return)
5282,609,귀,귀,ear,False,皈,True,皈,32,['귀'],['皈'],"('귀', '皈')",귀 (Ear),皈 (convert)
5288,615,귀,귀,ear,False,貴,True,貴,32,['귀'],['貴'],"('귀', '貴')",귀 (Ear),貴 (expensive)
5289,616,귀,귀,ear,False,贵,True,贵,32,['귀'],['贵'],"('귀', '贵')",귀 (Ear),贵 (expensive)
5291,618,귀,귀,ear,False,鬼,True,鬼,32,['귀'],['鬼'],"('귀', '鬼')",귀 (Ear),鬼 (ghost)
5296,623,귀,귀,ear,False,䙡,True,䙡,32,['귀'],['䙡'],"('귀', '䙡')",귀 (Ear),䙡 (knot)
5302,1046,목,목,neck throat,False,坶,True,坶,31,['목'],['坶'],"('목', '坶')",목 (Neck),坶 (mat)
5303,1047,목,목,neck throat,False,木,True,木,31,['목'],['木'],"('목', '木')",목 (Neck),木 (wood)
5307,1051,목,목,neck throat,False,沐,True,沐,31,['목'],['沐'],"('목', '沐')",목 (Neck),沐 (bathe)
5309,1053,목,목,neck throat,False,牧,True,牧,31,['목'],['牧'],"('목', '牧')",목 (Neck),牧 (pasture)
5311,1055,목,목,neck throat,False,目,True,目,31,['목'],['目'],"('목', '目')",목 (Neck),目 (aim)
5312,1056,목,목,neck throat,False,睦,True,睦,31,['목'],['睦'],"('목', '睦')",목 (Neck),睦 (harmonious)
5313,1057,목,목,neck throat,False,穆,True,穆,31,['목'],['穆'],"('목', '穆')",목 (Neck),穆 (solemn)
5314,1058,목,목,neck throat,False,苜,True,苜,31,['목'],['苜'],"('목', '苜')",목 (Neck),苜 (clover)
5317,1061,목,목,neck throat,False,鉬,True,鉬,31,['목'],['鉬'],"('목', '鉬')",목 (Neck),鉬 (molybdenum)
5318,1062,목,목,neck throat,False,钼,True,钼,31,['목'],['钼'],"('목', '钼')",목 (Neck),钼 (molybdenum)
5320,1064,목,목,neck throat,False,霂,True,霂,31,['목'],['霂'],"('목', '霂')",목 (Neck),霂 (a full house)
5321,1065,목,목,neck throat,False,鶩,True,鶩,31,['목'],['鶩'],"('목', '鶩')",목 (Neck),鶩 (flock)
5322,1066,목,목,neck throat,False,鹜,True,鹜,31,['목'],['鹜'],"('목', '鹜')",목 (Neck),鹜 (flock)
5333,2745,손,손,hand,False,孙,True,孙,27,['손'],['孙'],"('손', '孙')",손 (Hands),孙 (grandchild)
5334,2746,손,손,hand,False,孫,True,孫,27,['손'],['孫'],"('손', '孫')",손 (Hands),孫 (grandchild)
5336,2748,손,손,hand,False,巽,True,巽,27,['손'],['巽'],"('손', '巽')",손 (Hands),巽 (pleasant)
5338,2750,손,손,hand,False,损,True,损,27,['손'],['损'],"('손', '损')",손 (Hands),损 (harm)
5339,2751,손,손,hand,False,損,True,損,27,['손'],['損'],"('손', '損')",손 (Hands),損 (harm)
5343,2755,손,손,hand,False,狲,True,狲,27,['손'],['狲'],"('손', '狲')",손 (Hands),狲 (spread)
