,hangul_word,hangeul_english_translation,does_end_in_hada,hangul_word_wo_hada,hanja_word,hanja_exists,Unnamed: 0,hanja_english_translation
250,세,three (when modifying a counting unit that follows),False,세,㢷,True,,
250,세,three (when modifying a counting unit that follows),False,세,㱑,True,,
250,세,three (when modifying a counting unit that follows),False,세,㸷,True,,
250,세,three (when modifying a counting unit that follows),False,세,䬽,True,,
250,세,three (when modifying a counting unit that follows),False,세,䵻,True,,
251,세우다,to stop,False,세우다,,False,,
252,세일,sale,False,세일,,False,,
253,세탁소,dry cleaner's,False,세탁소,洗濯所,True,367.0,a washing house
254,셋,three,False,셋,,False,,
255,소파,sofa,False,소파,,False,,
256,소포,parcel,False,소포,小包,True,211.0,a small bag
257,손,hand,False,손,噀,True,,
257,손,hand,False,손,孙,True,2844.0,grandchild
257,손,hand,False,손,孫,True,478.0,grandchild
257,손,hand,False,손,巺,True,,
257,손,hand,False,손,巽,True,3455.0,pleasant
257,손,hand,False,손,愻,True,,
257,손,hand,False,손,损,True,4585.0,harm
257,손,hand,False,손,損,True,2491.0,harm
257,손,hand,False,손,搎,True,,
257,손,hand,False,손,槂,True,,
257,손,hand,False,손,潠,True,,
257,손,hand,False,손,狲,True,64.0,spread
257,손,hand,False,손,猻,True,1583.0,spread
257,손,hand,False,손,荪,True,1266.0,son of a tree
257,손,hand,False,손,蓀,True,1971.0,son of a tree
257,손,hand,False,손,蕵,True,,
257,손,hand,False,손,薞,True,,
257,손,hand,False,손,逊,True,572.0,be inferiority
257,손,hand,False,손,遜,True,4192.0,be inferiority
257,손,hand,False,손,顨,True,,
257,손,hand,False,손,飡,True,,
257,손,hand,False,손,飧,True,895.0,bowl
257,손,hand,False,손,飱,True,2528.0,bowl
257,손,hand,False,손,㢲,True,,
257,손,hand,False,손,䁚,True,,
257,손,hand,False,손,䐣,True,,
257,손,hand,False,손,䕖,True,,
258,손님,customer / guest,False,손님,,False,,
259,수영,swimming,False,수영,水泳,True,441.0,swim in the water
260,수영장,swimming pool,False,수영장,水泳場,True,491.0,a swimming pool
261,수영하다,to swim,True,수영,水泳,True,441.0,swim in the water
262,수요일,Wednesday,False,수요일,水曜日,True,136.0,obsidian day of water
263,숙제,homework,False,숙제,宿題,True,128.0,a long-standing problem
264,숙제하다,to do homework,True,숙제,宿題,True,128.0,a long-standing problem
265,숟가락,spoon,False,숟가락,,False,,
266,술,liquor,False,술,戌,True,815.0,eight
266,술,liquor,False,술,欰,True,4684.0,xu.
266,술,liquor,False,술,沭,True,1402.0,wash
266,술,liquor,False,술,珬,True,,
266,술,liquor,False,술,絉,True,,
266,술,liquor,False,술,荗,True,,
266,술,liquor,False,술,蒁,True,,
266,술,liquor,False,술,術,True,4400.0,art
266,술,liquor,False,술,袕,True,,
266,술,liquor,False,술,述,True,138.0,tell
266,술,liquor,False,술,鉥,True,,
266,술,liquor,False,술,銊,True,,
266,술,liquor,False,술,錰,True,,
266,술,liquor,False,술,鶐,True,,
266,술,liquor,False,술,㖅,True,,
266,술,liquor,False,술,㞊,True,,
266,술,liquor,False,술,㺷,True,,
266,술,liquor,False,술,㾁,True,,
266,술,liquor,False,술,䢞,True,,
266,술,liquor,False,술,䢤,True,,
266,술,liquor,False,술,䮅,True,,
266,술,liquor,False,술,䳳,True,,
267,쉬다,to rest,False,쉬다,,False,,
268,쉽다,easy,False,쉽다,,False,,
269,스키,skiing,False,스키,,False,,
270,스키장,ski resort,False,스키장,,False,,
271,스파게티,spaghetti,False,스파게티,,False,,
272,슬프다,sad,False,슬프다,,False,,
273,시,o'clock,False,시,乨,True,,
273,시,o'clock,False,시,侍,True,1610.0,wait on
273,시,o'clock,False,시,偲,True,246.0,class
273,시,o'clock,False,시,兕,True,,
273,시,o'clock,False,시,兘,True,1860.0,all
273,시,o'clock,False,시,凘,True,,
273,시,o'clock,False,시,匙,True,239.0,spoon
273,시,o'clock,False,시,厮,True,3359.0,companion
273,시,o'clock,False,시,呞,True,,
273,시,o'clock,False,시,咶,True,,
273,시,o'clock,False,시,啻,True,1042.0,as much as
273,시,o'clock,False,시,嘶,True,1018.0,hiss
273,시,o'clock,False,시,埘,True,,
273,시,o'clock,False,시,塒,True,,
273,시,o'clock,False,시,始,True,2195.0,beginning
273,시,o'clock,False,시,媤,True,,
273,시,o'clock,False,시,宩,True,,
273,시,o'clock,False,시,尸,True,1103.0,dead body
273,시,o'clock,False,시,屍,True,20.0,dead body
273,시,o'clock,False,시,屎,True,1446.0,Shit.
273,시,o'clock,False,시,崼,True,,
273,시,o'clock,False,시,嵵,True,,
273,시,o'clock,False,시,市,True,87.0,market
273,시,o'clock,False,시,廝,True,2212.0,companion
273,시,o'clock,False,시,弑,True,3382.0,kill
273,시,o'clock,False,시,弒,True,3091.0,kill
273,시,o'clock,False,시,徥,True,,
273,시,o'clock,False,시,恃,True,1740.0,depend
273,시,o'clock,False,시,戠,True,68.0,all over the world
273,시,o'clock,False,시,揌,True,,
273,시,o'clock,False,시,揓,True,,
273,시,o'clock,False,시,施,True,4454.0,apply
273,시,o'clock,False,시,时,True,4091.0,time
273,시,o'clock,False,시,旹,True,,
273,시,o'clock,False,시,是,True,1700.0,"Yes, sir."
273,시,o'clock,False,시,時,True,451.0,time
273,시,o'clock,False,시,枲,True,,
273,시,o'clock,False,시,枾,True,,
273,시,o'clock,False,시,柴,True,3770.0,wood
273,시,o'clock,False,시,柹,True,,
273,시,o'clock,False,시,柿,True,541.0,dried persimmon
273,시,o'clock,False,시,榯,True,,
273,시,o'clock,False,시,毢,True,,
273,시,o'clock,False,시,毸,True,,
273,시,o'clock,False,시,沶,True,,
273,시,o'clock,False,시,湤,True,,
273,시,o'clock,False,시,溡,True,,
273,시,o'clock,False,시,漦,True,,
273,시,o'clock,False,시,澌,True,4715.0,see
273,시,o'clock,False,시,犲,True,3370.0,a large number of a personally
273,시,o'clock,False,시,猜,True,1912.0,guess
273,시,o'clock,False,시,眂,True,,
273,시,o'clock,False,시,眎,True,,
273,시,o'clock,False,시,矢,True,2843.0,angle
273,시,o'clock,False,시,示,True,1095.0,show
273,시,o'clock,False,시,礻,True,,
273,시,o'clock,False,시,祡,True,,
273,시,o'clock,False,시,笶,True,,
273,시,o'clock,False,시,簛,True,,
273,시,o'clock,False,시,絁,True,,
273,시,o'clock,False,시,緦,True,2308.0,electricity
273,시,o'clock,False,시,缌,True,3922.0,electricity
273,시,o'clock,False,시,罳,True,,
273,시,o'clock,False,시,翄,True,,
273,시,o'clock,False,시,翅,True,1033.0,wing
273,시,o'clock,False,시,翤,True,,
273,시,o'clock,False,시,翨,True,4005.0,run off
273,시,o'clock,False,시,腮,True,112.0,cheek
273,시,o'clock,False,시,膪,True,3944.0,one's native land
273,시,o'clock,False,시,莳,True,1398.0,dope
273,시,o'clock,False,시,葈,True,,
273,시,o'clock,False,시,葹,True,,
273,시,o'clock,False,시,蒔,True,1996.0,dope
273,시,o'clock,False,시,蓍,True,1130.0,yarrow
273,시,o'clock,False,시,褷,True,,
273,시,o'clock,False,시,襹,True,,
273,시,o'clock,False,시,視,True,1370.0,look at one's pleasure
273,시,o'clock,False,시,视,True,4721.0,look at one's pleasure
273,시,o'clock,False,시,試,True,271.0,experimentally
273,시,o'clock,False,시,詩,True,3049.0,poem
273,시,o'clock,False,시,諟,True,,
273,시,o'clock,False,시,諡,True,1581.0,posthumous
273,시,o'clock,False,시,諰,True,,
273,시,o'clock,False,시,试,True,4064.0,experimentally
273,시,o'clock,False,시,诗,True,145.0,poem
273,시,o'clock,False,시,豉,True,1290.0,black bean
273,시,o'clock,False,시,豕,True,1429.0,a wild boar.
273,시,o'clock,False,시,豺,True,4054.0,jackal
273,시,o'clock,False,시,邿,True,,
273,시,o'clock,False,시,酾,True,,
273,시,o'clock,False,시,釃,True,,
273,시,o'clock,False,시,鈰,True,2986.0,cerium
273,시,o'clock,False,시,鉃,True,,
273,시,o'clock,False,시,鍉,True,,
273,시,o'clock,False,시,铈,True,3395.0,cerium
273,시,o'clock,False,시,顋,True,,
273,시,o'clock,False,시,颸,True,,
273,시,o'clock,False,시,飔,True,,
273,시,o'clock,False,시,鰣,True,1227.0,shad
273,시,o'clock,False,시,鲥,True,4181.0,shad
273,시,o'clock,False,시,鳲,True,,
273,시,o'clock,False,시,鸍,True,,
273,시,o'clock,False,시,鸤,True,,
273,시,o'clock,False,시,鼭,True,,
273,시,o'clock,False,시,㒋,True,,
273,시,o'clock,False,시,㒮,True,,
273,시,o'clock,False,시,㒾,True,,
273,시,o'clock,False,시,㔭,True,,
273,시,o'clock,False,시,㖷,True,,
273,시,o'clock,False,시,㚸,True,,
273,시,o'clock,False,시,㞔,True,,
273,시,o'clock,False,시,㣈,True,,
273,시,o'clock,False,시,㫭,True,,
273,시,o'clock,False,시,㮛,True,,
273,시,o'clock,False,시,㳏,True,,
273,시,o'clock,False,시,㹝,True,,
273,시,o'clock,False,시,㺇,True,,
273,시,o'clock,False,시,㻢,True,,
273,시,o'clock,False,시,䂠,True,,
273,시,o'clock,False,시,䈕,True,,
273,시,o'clock,False,시,䊓,True,,
273,시,o'clock,False,시,䌤,True,,
273,시,o'clock,False,시,䌳,True,,
273,시,o'clock,False,시,䏡,True,,
273,시,o'clock,False,시,䒨,True,,
273,시,o'clock,False,시,䓱,True,,
273,시,o'clock,False,시,䗐,True,,
273,시,o'clock,False,시,䙾,True,,
273,시,o'clock,False,시,䛈,True,,
273,시,o'clock,False,시,䜵,True,,
273,시,o'clock,False,시,䜻,True,,
273,시,o'clock,False,시,䟗,True,,
273,시,o'clock,False,시,䡳,True,,
273,시,o'clock,False,시,䢄,True,,
273,시,o'clock,False,시,䦠,True,,
273,시,o'clock,False,시,䩃,True,,
273,시,o'clock,False,시,䲩,True,,
273,시,o'clock,False,시,䲭,True,,
274,시간,hour,False,시간,時間,True,146.0,time
275,시간표,time table,False,시간표,時間表,True,402.0,timetable
276,시계,watch / clock,False,시계,市界,True,2163.0,market boundary
276,시계,watch / clock,False,시계,時計,True,137.0,a time
276,시계,watch / clock,False,시계,視界,True,982.0,horizon
277,시끄럽다,noisy,False,시끄럽다,,False,,
278,시내,downtown,False,시내,市內,True,308.0,the inner city
279,시월,October,False,시월,十月,True,144.0,October
280,시장,market,False,시장,市場,True,190.0,market
280,시장,market,False,시장,市長,True,1364.0,the mayor
281,시청,city hall,False,시청,市廳,True,181.0,city hall
281,시청,city hall,False,시청,視聽,True,400.0,audiovisual observation
282,시청역,City Hall Station,False,시청역,,False,,
283,시험,test,False,시험,試驗,True,160.0,experiment
284,식당,restaurant,False,식당,食堂,True,449.0,dining room
285,신다,to put on (shoes),False,신다,,False,,
286,신문,newspaper,False,신문,新聞,True,332.0,news
286,신문,newspaper,False,신문,訊問,True,3313.0,interrogate
287,신발,shoes,False,신발,,False,,
288,심심하다,bored,True,심심,甚深,True,2630.0,deep
289,십,ten,False,십,什,True,427.0,what
289,십,ten,False,십,兙,True,,
289,십,ten,False,십,十,True,471.0,ten
289,십,ten,False,십,卌,True,,
289,십,ten,False,십,椞,True,,
289,십,ten,False,십,瓧,True,,
289,십,ten,False,십,竍,True,,
289,십,ten,False,십,籵,True,,
289,십,ten,False,십,趇,True,,
289,십,ten,False,십,辻,True,,
289,십,ten,False,십,䦹,True,,
290,십만,hundred thousand,False,십만,十萬,True,353.0,one hundred thousand
291,십이월,December,False,십이월,十二月,True,293.0,December
292,십일월,November,False,십일월,十一月,True,20.0,November
293,싸다,cheap,False,싸다,,False,,
294,쓰다,to wear /to put on (a hat),False,쓰다,,False,,
295,쓰다,to write,False,쓰다,,False,,
296,씨,"Mr., Miss, Mrs., Ms.",False,씨,氏,True,360.0,the last year
297,아기,baby,False,아기,,False,,
298,아까,"earlier (today), a while ago (today)",False,아까,,False,,
299,아내,wife,False,아내,,False,,
300,아들,son,False,아들,,False,,
301,아래,under / below,False,아래,,False,,
302,아버지,father,False,아버지,,False,,
303,아이,child,False,아이,,False,,
304,아이스크림,ice cream,False,아이스크림,,False,,
305,아주,"very, quite",False,아주,,False,,
306,아직,"(not) yet, still",False,아직,,False,,
307,아침,morning,False,아침,,False,,
308,아프다,ill /in pain hurt,False,아프다,,False,,
309,아프다,to be hurting,False,아프다,,False,,
310,아프리카,Africa,False,아프리카,,False,,
311,아홉,nine,False,아홉,,False,,
312,악수하다,to shake hands,True,악수,握手,True,3648.0,shake hands
313,안,inside,False,안,侒,True,,
313,안,inside,False,안,偐,True,,
313,안,inside,False,안,垵,True,3151.0,pit
313,안,inside,False,안,堓,True,,
313,안,inside,False,안,妟,True,,
313,안,inside,False,안,姲,True,,
313,안,inside,False,안,婩,True,,
313,안,inside,False,안,安,True,2577.0,safe
313,안,inside,False,안,岸,True,1735.0,bank
313,안,inside,False,안,峖,True,,
313,안,inside,False,안,按,True,2034.0,press
313,안,inside,False,안,晏,True,3209.0,slow
313,안,inside,False,안,暥,True,,
313,안,inside,False,안,案,True,244.0,plan
313,안,inside,False,안,桉,True,2226.0,eucalyptus
313,안,inside,False,안,楌,True,,
313,안,inside,False,안,氨,True,1831.0,ammonia
313,안,inside,False,안,洝,True,,
313,안,inside,False,안,犴,True,2442.0,height
313,안,inside,False,안,眼,True,1471.0,eye
313,안,inside,False,안,矸,True,4015.0,gangue
313,안,inside,False,안,荌,True,,
313,안,inside,False,안,贋,True,2377.0,sham
313,안,inside,False,안,贗,True,1423.0,sham
313,안,inside,False,안,赝,True,539.0,sham
313,안,inside,False,안,軅,True,,
313,안,inside,False,안,銨,True,1694.0,ammonium
313,안,inside,False,안,錌,True,,
313,안,inside,False,안,铵,True,4543.0,ammonium
313,안,inside,False,안,雁,True,4490.0,wild goose
313,안,inside,False,안,鞌,True,,
313,안,inside,False,안,鞍,True,3695.0,saddle
313,안,inside,False,안,頇,True,1313.0,thick
313,안,inside,False,안,顏,True,1430.0,countenance
313,안,inside,False,안,顔,True,2788.0,countenance
313,안,inside,False,안,顸,True,420.0,thick
313,안,inside,False,안,颜,True,1829.0,countenance
313,안,inside,False,안,騴,True,,
313,안,inside,False,안,鮟,True,,
313,안,inside,False,안,鳫,True,,
313,안,inside,False,안,鴈,True,,
313,안,inside,False,안,鴳,True,,
313,안,inside,False,안,鷃,True,,
313,안,inside,False,안,黫,True,,
313,안,inside,False,안,㗴,True,,
313,안,inside,False,안,㘖,True,,
313,안,inside,False,안,㟁,True,,
313,안,inside,False,안,㫨,True,,
313,안,inside,False,안,㷳,True,,
313,안,inside,False,안,㸩,True,,
313,안,inside,False,안,䀂,True,,
313,안,inside,False,안,䅁,True,,
313,안,inside,False,안,䢿,True,,
313,안,inside,False,안,䨃,True,,
313,안,inside,False,안,䬶,True,,
313,안,inside,False,안,䮗,True,,
313,안,inside,False,안,䯃,True,,
313,안,inside,False,안,䳛,True,,
314,안,not,False,안,侒,True,,
314,안,not,False,안,偐,True,,
314,안,not,False,안,垵,True,3151.0,pit
314,안,not,False,안,堓,True,,
314,안,not,False,안,妟,True,,
314,안,not,False,안,姲,True,,
314,안,not,False,안,婩,True,,
314,안,not,False,안,安,True,2577.0,safe
314,안,not,False,안,岸,True,1735.0,bank
314,안,not,False,안,峖,True,,
314,안,not,False,안,按,True,2034.0,press
314,안,not,False,안,晏,True,3209.0,slow
314,안,not,False,안,暥,True,,
314,안,not,False,안,案,True,244.0,plan
314,안,not,False,안,桉,True,2226.0,eucalyptus
314,안,not,False,안,楌,True,,
314,안,not,False,안,氨,True,1831.0,ammonia
314,안,not,False,안,洝,True,,
314,안,not,False,안,犴,True,2442.0,height
314,안,not,False,안,眼,True,1471.0,eye
314,안,not,False,안,矸,True,4015.0,gangue
314,안,not,False,안,荌,True,,
314,안,not,False,안,贋,True,2377.0,sham
314,안,not,False,안,贗,True,1423.0,sham
314,안,not,False,안,赝,True,539.0,sham
314,안,not,False,안,軅,True,,
314,안,not,False,안,銨,True,1694.0,ammonium
314,안,not,False,안,錌,True,,
314,안,not,False,안,铵,True,4543.0,ammonium
314,안,not,False,안,雁,True,4490.0,wild goose
314,안,not,False,안,鞌,True,,
314,안,not,False,안,鞍,True,3695.0,saddle
314,안,not,False,안,頇,True,1313.0,thick
314,안,not,False,안,顏,True,1430.0,countenance
314,안,not,False,안,顔,True,2788.0,countenance
314,안,not,False,안,顸,True,420.0,thick
314,안,not,False,안,颜,True,1829.0,countenance
314,안,not,False,안,騴,True,,
314,안,not,False,안,鮟,True,,
314,안,not,False,안,鳫,True,,
314,안,not,False,안,鴈,True,,
314,안,not,False,안,鴳,True,,
314,안,not,False,안,鷃,True,,
314,안,not,False,안,黫,True,,
314,안,not,False,안,㗴,True,,
314,안,not,False,안,㘖,True,,
314,안,not,False,안,㟁,True,,
314,안,not,False,안,㫨,True,,
314,안,not,False,안,㷳,True,,
314,안,not,False,안,㸩,True,,
314,안,not,False,안,䀂,True,,
314,안,not,False,안,䅁,True,,
314,안,not,False,안,䢿,True,,
314,안,not,False,안,䨃,True,,
314,안,not,False,안,䬶,True,,
314,안,not,False,안,䮗,True,,
314,안,not,False,안,䯃,True,,
314,안,not,False,안,䳛,True,,
315,안내,information guide,False,안내,案內,True,192.0,the inside
316,앉다,to sit down,False,앉다,,False,,
317,앞,front,False,앞,,False,,
318,야구,baseball,False,야구,野球,True,474.0,a wild ball
319,야채,vegetable,False,야채,野菜,True,33.0,wild vegetables
320,약,medicine,False,약,叒,True,,
320,약,medicine,False,약,哟,True,1144.0,"Oh, my dear."
320,약,medicine,False,약,喲,True,4252.0,"Oh, my dear."
320,약,medicine,False,약,嵶,True,,
320,약,medicine,False,약,弱,True,4362.0,weak
320,약,medicine,False,약,楉,True,,
320,약,medicine,False,약,洂,True,,
320,약,medicine,False,약,渃,True,,
320,약,medicine,False,약,瀹,True,,
320,약,medicine,False,약,爚,True,,
320,약,medicine,False,약,礿,True,,
320,약,medicine,False,약,禴,True,,
320,약,medicine,False,약,箬,True,987.0,feel
320,약,medicine,False,약,箹,True,,
320,약,medicine,False,약,篛,True,,
320,약,medicine,False,약,籥,True,,
320,약,medicine,False,약,約,True,492.0,agree
320,약,medicine,False,약,纅,True,,
320,약,medicine,False,약,约,True,1441.0,agree
320,약,medicine,False,약,若,True,3581.0,if
320,약,medicine,False,약,药,True,493.0,medicine
320,약,medicine,False,약,葯,True,416.0,medicine
320,약,medicine,False,약,蒻,True,3954.0,jaclysmic
320,약,medicine,False,약,薬,True,,
320,약,medicine,False,약,藞,True,,
320,약,medicine,False,약,藥,True,172.0,medicine
320,약,medicine,False,약,蘥,True,,
320,약,medicine,False,약,跃,True,195.0,leap
320,약,medicine,False,약,躍,True,2697.0,leap
320,약,medicine,False,약,鄀,True,,
320,약,medicine,False,약,鑰,True,1341.0,key
320,약,medicine,False,약,鰙,True,,
320,약,medicine,False,약,鰯,True,,
320,약,medicine,False,약,鶸,True,,
320,약,medicine,False,약,鸙,True,,
320,약,medicine,False,약,龠,True,3773.0,Yes.
320,약,medicine,False,약,㒢,True,,
320,약,medicine,False,약,㜰,True,,
320,약,medicine,False,약,㰛,True,,
320,약,medicine,False,약,㵸,True,,
320,약,medicine,False,약,㿑,True,,
320,약,medicine,False,약,䋤,True,,
320,약,medicine,False,약,䐞,True,,
320,약,medicine,False,약,䖃,True,,
320,약,medicine,False,약,䚥,True,,
320,약,medicine,False,약,䟑,True,,
320,약,medicine,False,약,䠯,True,,
320,약,medicine,False,약,䤀,True,,
320,약,medicine,False,약,䶳,True,,
321,약국,pharmacy,False,약국,藥局,True,138.0,pharmacy
322,약속,appointment,False,약속,約束,True,218.0,constrain
323,어깨,shoulder,False,어깨,,False,,
324,어디,where,False,어디,,False,,
325,어떤,what kind of,False,어떤,,False,,
326,어떻게,how,False,어떻게,,False,,
327,어렵다,difficult,False,어렵다,,False,,
328,어머니,mother,False,어머니,,False,,
329,어제,yesterday,False,어제,,False,,
330,언니,elder sister (female pov),False,언니,,False,,
331,언제,when,False,언제,,False,,
332,얼마,how much,False,얼마,,False,,
333,얼마나,how long,False,얼마나,,False,,
334,없다,not to have,False,없다,,False,,
335,여기,here,False,여기,,False,,
336,여덟,eight,False,여덟,,False,,
337,여동생,younger sister,False,여동생,女同生,True,102.0,a coed student
338,여섯,six,False,여섯,,False,,
339,여자,woman female,False,여자,女子,True,371.0,a woman
340,여행,trip travel,False,여행,旅行,True,321.0,travel
341,여행사,travel agency,False,여행사,旅行社,True,104.0,travel agency
342,여행하다,to travel,True,여행,旅行,True,321.0,travel
343,연구원,researcher,False,연구원,硏究員,True,470.0,researcher
343,연구원,researcher,False,연구원,硏究院,True,3243.0,research institute
344,연필,pencil,False,연필,鉛筆,True,355.0,pencil
345,열,fever,False,열,噎,True,4575.0,choke
345,열,fever,False,열,恱,True,,
345,열,fever,False,열,悅,True,2581.0,pleasant
345,열,fever,False,열,悦,True,2422.0,pleasant
345,열,fever,False,열,揑,True,192.0,to bevel
345,열,fever,False,열,涅,True,298.0,naught
345,열,fever,False,열,湼,True,,
345,열,fever,False,열,潱,True,,
345,열,fever,False,열,热,True,2871.0,hot
345,열,fever,False,열,熱,True,165.0,hot
345,열,fever,False,열,蠮,True,,
345,열,fever,False,열,閱,True,688.0,read
345,열,fever,False,열,閲,True,3345.0,read
345,열,fever,False,열,阅,True,2506.0,read
345,열,fever,False,열,㖶,True,,
345,열,fever,False,열,䆕,True,,
345,열,fever,False,열,䆢,True,,
345,열,fever,False,열,䊦,True,,
345,열,fever,False,열,䭇,True,,
346,열,ten,False,열,噎,True,4575.0,choke
346,열,ten,False,열,恱,True,,
346,열,ten,False,열,悅,True,2581.0,pleasant
346,열,ten,False,열,悦,True,2422.0,pleasant
346,열,ten,False,열,揑,True,192.0,to bevel
346,열,ten,False,열,涅,True,298.0,naught
346,열,ten,False,열,湼,True,,
346,열,ten,False,열,潱,True,,
346,열,ten,False,열,热,True,2871.0,hot
346,열,ten,False,열,熱,True,165.0,hot
346,열,ten,False,열,蠮,True,,
346,열,ten,False,열,閱,True,688.0,read
346,열,ten,False,열,閲,True,3345.0,read
346,열,ten,False,열,阅,True,2506.0,read
346,열,ten,False,열,㖶,True,,
346,열,ten,False,열,䆕,True,,
346,열,ten,False,열,䆢,True,,
346,열,ten,False,열,䊦,True,,
346,열,ten,False,열,䭇,True,,
347,열다,to open,False,열다,,False,,
348,엽서,postcard,False,엽서,葉書,True,257.0,leaf book
349,영국,the United Kingdom,False,영국,英國,True,123.0,the United Kingdom
350,영어,English (language),False,영어,囹圄,True,1451.0,be imprisoned
350,영어,English (language),False,영어,英語,True,397.0,English
351,영화,movie,False,영화,映畵,True,454.0,picture
351,영화,movie,False,영화,榮華,True,3627.0,be in glory
352,옆,beside side,False,옆,,False,,
353,예쁘다,pretty,False,예쁘다,,False,,
354,예술의,arts,False,예술의,,False,,
355,예약하다,to reserve,True,예약,豫約,True,3833.0,promise
356,오,five,False,오,乄,True,,
356,오,five,False,오,乌,True,3904.0,black
356,오,five,False,오,五,True,489.0,fives
356,오,five,False,오,仵,True,,
356,오,five,False,오,伍,True,2238.0,group
356,오,five,False,오,俉,True,3969.0,high
356,오,five,False,오,俣,True,655.0,one's first
356,오,five,False,오,傲,True,3524.0,boastful
356,오,five,False,오,午,True,276.0,afternoon
356,오,five,False,오,厫,True,,
356,오,five,False,오,吳,True,699.0,Oh!
356,오,five,False,오,吴,True,238.0,Oh!
356,오,five,False,오,吾,True,669.0,my
356,오,five,False,오,呉,True,,
356,오,five,False,오,呜,True,1590.0,whine
356,오,five,False,오,唔,True,2675.0,"Yes, sir."
356,오,five,False,오,啎,True,,
356,오,five,False,오,嗚,True,3154.0,whine
356,오,five,False,오,嗷,True,401.0,whine
356,오,five,False,오,嗸,True,,
356,오,five,False,오,噁,True,4401.0,evil
356,오,five,False,오,噢,True,3142.0,"Oh, my God."
356,오,five,False,오,圫,True,,
356,오,five,False,오,圬,True,3657.0,masonry
356,오,five,False,오,坞,True,1131.0,dock
356,오,five,False,오,埡,True,494.0,a mountain pass
356,오,five,False,오,塢,True,3244.0,dock
356,오,five,False,오,墺,True,,
356,오,five,False,오,奡,True,,
356,오,five,False,오,奥,True,1538.0,a long time ago
356,오,five,False,오,奧,True,3981.0,a long time ago
356,오,five,False,오,娛,True,1433.0,entertain
356,오,five,False,오,娪,True,,
356,오,five,False,오,娯,True,,
356,오,five,False,오,娱,True,1512.0,entertain
356,오,five,False,오,媪,True,2260.0,old woman
356,오,five,False,오,嫯,True,,
356,오,five,False,오,寤,True,2978.0,watch
356,오,five,False,오,岙,True,,
356,오,five,False,오,嵨,True,,
356,오,five,False,오,嶅,True,3582.0,How is it?
356,오,five,False,오,嶴,True,,
356,오,five,False,오,廒,True,,
356,오,five,False,오,弙,True,,
356,오,five,False,오,忢,True,,
356,오,five,False,오,忤,True,2269.0,disrespect
356,오,five,False,오,悞,True,,
356,오,five,False,오,悟,True,1687.0,comprehend
356,오,five,False,오,悮,True,,
356,오,five,False,오,慠,True,,
356,오,five,False,오,懊,True,1596.0,chagrantly
356,오,five,False,오,扷,True,,
356,오,five,False,오,捂,True,4350.0,block
356,오,five,False,오,摀,True,,
356,오,five,False,오,摮,True,,
356,오,five,False,오,擙,True,,
356,오,five,False,오,敖,True,3641.0,still
356,오,five,False,오,旿,True,,
356,오,five,False,오,晤,True,3601.0,meet
356,오,five,False,오,杇,True,,
356,오,five,False,오,梧,True,2646.0,"Oh,"
356,오,five,False,오,歍,True,,
356,오,five,False,오,汙,True,1107.0,dirt
356,오,five,False,오,汚,True,2081.0,contamination
356,오,five,False,오,污,True,3492.0,dirt
356,오,five,False,오,汻,True,,
356,오,five,False,오,洖,True,,
356,오,five,False,오,洿,True,,
356,오,five,False,오,浯,True,232.0,angle
356,오,five,False,오,溩,True,,
356,오,five,False,오,滶,True,,
356,오,five,False,오,澚,True,,
356,오,five,False,오,澳,True,2695.0,Australia
356,오,five,False,오,烏,True,3670.0,black
356,오,five,False,오,焐,True,3987.0,warm
356,오,five,False,오,熓,True,,
356,오,five,False,오,熬,True,2990.0,bear
356,오,five,False,오,爊,True,,
356,오,five,False,오,牾,True,4776.0,catch
356,오,five,False,오,獒,True,1578.0,mastiff
356,오,five,False,오,獓,True,,
356,오,five,False,오,玝,True,,
356,오,five,False,오,珸,True,,
356,오,five,False,오,瑦,True,,
356,오,five,False,오,璈,True,,
356,오,five,False,오,痦,True,4319.0,wake up
356,오,five,False,오,磝,True,,
356,오,five,False,오,祦,True,,
356,오,five,False,오,窏,True,,
356,오,five,False,오,窹,True,,
356,오,five,False,오,筽,True,,
356,오,five,False,오,繺,True,,
356,오,five,False,오,聱,True,2100.0,long
356,오,five,False,오,肟,True,3384.0,oxime
356,오,five,False,오,脵,True,,
356,오,five,False,오,茣,True,,
356,오,five,False,오,蔜,True,,
356,오,five,False,오,蘁,True,,
356,오,five,False,오,蜈,True,2617.0,centigrade
356,오,five,False,오,螐,True,,
356,오,five,False,오,螯,True,1564.0,pinclination
356,오,five,False,오,袄,True,3656.0,coat
356,오,five,False,오,襖,True,1199.0,coat
356,오,five,False,오,誤,True,1073.0,make a mistake
356,오,five,False,오,謷,True,,
356,오,five,False,오,謸,True,,
356,오,five,False,오,误,True,3364.0,make a mistake
356,오,five,False,오,趶,True,,
356,오,five,False,오,迃,True,,
356,오,five,False,오,迕,True,4448.0,break
356,오,five,False,오,逜,True,,
356,오,five,False,오,遨,True,1110.0,fly
356,오,five,False,오,遻,True,,
356,오,five,False,오,郚,True,,
356,오,five,False,오,鄔,True,4626.0,"Oh, my God!"
356,오,five,False,오,鋘,True,,
356,오,five,False,오,鎢,True,4574.0,tungsten
356,오,five,False,오,鏊,True,4441.0,flat
356,오,five,False,오,鏕,True,,
356,오,five,False,오,鏖,True,2723.0,heavy
356,오,five,False,오,鐭,True,2402.0,You're right?
